index,model_name,vocab_size,max_seq_length,use_punct,embedding_dim,embedding_type,embedding_source,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted
0,cnn,600,25,True,50,glove,glove.6B.50d,1.0179143,63.890575999999996,1.2792594,57.70386,1.1718226999999999,59.59051999999999,0.5966690803765388,0.5966690803765388,0.5966690803765388,0.5734772878181712,0.5445781180792806,0.5734772878181712,0.6008209916959194,0.5966690803765388,0.582056531442416
1,cnn,400,25,True,50,glove,glove.6B.50d,1.0303,63.571155000000005,1.2461725000000001,58.117574000000005,1.1658766999999999,59.525859999999994,0.5952208544532948,0.5952208544532948,0.5952208544532948,0.5721494544842689,0.5364855415453434,0.5721494544842689,0.5961333069104653,0.5952208544532948,0.5777255429706069
2,cnn,400,25,True,50,glove,glove.6B.50d,1.0361787,63.50568,1.2694485,57.87316,1.1656901000000002,59.626436000000005,0.5970311368573498,0.5970311368573498,0.5970311368573498,0.5722944125137839,0.5293880527125773,0.5722944125137839,0.6055248426663495,0.5970311368573498,0.5746391806540512
3,cnn,1700,115,True,50,glove,glove.6B.50d,0.9918014,64.80792,1.3068476,57.02636999999999,1.183651,59.28160999999999,0.5919623461259956,0.5919623461259956,0.5919623461259956,0.5569699964501622,0.5488777941471318,0.5569699964501622,0.5965699838020047,0.5919623461259956,0.5746534207908244
4,cnn,1700,115,True,50,glove,glove.6B.50d,0.9863568000000001,64.92883,1.3025578000000002,57.354105,1.1718678,59.619254,0.5977552498189718,0.5977552498189718,0.5977552498189718,0.5704328280922281,0.5418910111138618,0.5704328280922281,0.5957101191594096,0.5977552498189718,0.5794912064441412
5,cnn,1700,115,True,50,glove,glove.6B.50d,0.9835780000000001,64.878833,1.2823704,57.59073,1.1944119,59.382180000000005,0.5937726285300506,0.5937726285300506,0.5937726285300506,0.5703950638225757,0.5262888779568375,0.5703950638225757,0.5885478562339648,0.5937726285300506,0.5719237010777437
6,cnn,1700,115,True,50,glove,glove.6B.50d,0.9853704,65.02564000000001,1.3133645,57.5278,1.1838391000000001,58.692527000000005,0.5876176683562636,0.5876176683562636,0.5876176683562636,0.571642341685303,0.519278314728946,0.571642341685303,0.5980376187123101,0.5876176683562636,0.5646199949487468
7,cnn,1700,115,True,50,glove,glove.6B.50d,0.98602724,65.125173,1.30009,57.385,1.196705,59.841955,0.5992034757422158,0.5992034757422158,0.5992034757422158,0.5645853534171831,0.5360638744629652,0.5645853534171831,0.5953935530057061,0.5992034757422158,0.5771020759889147
8,cnn,1700,115,True,50,glove,glove.6B.50d,0.98554,64.887166,1.3059726999999999,57.442564,1.1569288999999998,59.015805,0.5908761766835626,0.5908761766835626,0.5908761766835626,0.5560016903455488,0.5276309981036252,0.5560016903455488,0.5873861652655182,0.5908761766835626,0.5712926848550032
9,cnn,1700,115,True,50,glove,glove.6B.50d,0.9832989999999999,65.22756,1.3088129,57.380736,1.1683544,59.015805,0.5908761766835626,0.5908761766835626,0.5908761766835626,0.6079837549610351,0.5251150886185363,0.6079837549610351,0.6173857217743483,0.5908761766835626,0.5732342395451152
10,cnn,1700,115,True,50,glove,glove.6B.50d,0.98801136,65.00325000000001,1.2840714,58.05143,1.1754663,59.806037,0.5988414192614048,0.5988414192614048,0.5988414192614048,0.5679233388610972,0.5414835163872734,0.5679233388610972,0.590668181348763,0.5988414192614048,0.5762491694514797
11,cnn,1700,115,True,50,glove,glove.6B.50d,0.9945316999999999,64.81139,1.3031241000000002,57.144110000000005,1.1779993,58.318967,0.5854453294713975,0.5854453294713975,0.5854453294713975,0.5932433705748688,0.5212842871150293,0.5932433705748688,0.6084113830012716,0.5854453294713975,0.5662101676898239
12,cnn,400,25,True,50,glove,glove.6B.50d,1.0377246,63.42468000000001,1.2787365,57.631296,1.1865836,58.857757,0.5908761766835626,0.5908761766835626,0.5908761766835626,0.5727259214541155,0.5193289401845216,0.5727259214541155,0.5958676418925609,0.5908761766835626,0.5589617348703048
13,cnn,400,25,True,50,glove,glove.6B.50d,1.0344507,63.37596,1.2589959,57.864250000000006,1.1653498,59.231323,0.5930485155684286,0.5930485155684286,0.5930485155684286,0.5823343819647194,0.5286634550971644,0.5823343819647194,0.5948502369961437,0.5930485155684286,0.5670417839402764
14,cnn,400,25,True,50,glove,glove.6B.50d,1.0419388,63.218087,1.2761686,57.517326000000004,1.1806842,59.231323,0.5930485155684286,0.5930485155684286,0.5930485155684286,0.540909025079529,0.5175862684448164,0.540909025079529,0.5729599620132231,0.5930485155684286,0.5679251627227982
15,cnn,400,25,True,50,glove,glove.6B.50d,1.0361339,63.273245,1.2606993,57.616657000000004,1.1939049,59.195405,0.5926864590876176,0.5926864590876176,0.5926864590876176,0.5923740873221366,0.5317760445670524,0.5923740873221366,0.6099953076112311,0.5926864590876176,0.5808990082052483
16,cnn,400,25,True,50,glove,glove.6B.50d,1.0284126,63.73548000000001,1.2557089,57.70877,1.2016565000000001,59.202580000000005,0.5919623461259956,0.5919623461259956,0.5919623461259956,0.5725940971343688,0.5301388337965516,0.5725940971343688,0.5955025540863436,0.5919623461259956,0.5717772072535704
17,cnn,400,25,True,50,glove,glove.6B.50d,1.030376,63.55127699999999,1.2555009,57.338464,1.1901252,58.922416,0.5883417813178856,0.5883417813178856,0.5883417813178856,0.5899554872581169,0.5412010490048242,0.5899554872581169,0.6090619059943743,0.5883417813178856,0.5765166376027571
18,cnn,800,50,True,50,glove,glove.6B.50d,0.9969382999999999,64.61666000000001,1.293449,57.58422600000001,1.199506,59.123563999999995,0.5919623461259956,0.5919623461259956,0.5919623461259956,0.5680186447522224,0.5250084624858189,0.5680186447522224,0.5897838163081816,0.5919623461259956,0.5628038411991725
19,cnn,800,50,True,50,glove,glove.6B.50d,0.99840844,64.64326,1.2952601000000001,57.60807,1.1792953000000002,60.06465600000001,0.6006517016654598,0.6006517016654598,0.6006517016654598,0.5848865816710438,0.5379835023171443,0.5848865816710438,0.6062713991730817,0.6006517016654598,0.5797187681483958
20,cnn,800,50,True,50,glove,glove.6B.50d,0.99517375,64.61023,1.2993169,57.061870000000006,1.1574657,59.949714,0.6002896451846488,0.6002896451846488,0.6002896451846488,0.6039330900044152,0.542469911195869,0.6039330900044152,0.6168889566490949,0.6002896451846488,0.5834988221454612
21,cnn,800,50,True,50,glove,glove.6B.50d,0.9951023000000001,64.77305,1.2845249,57.60761,1.1607621000000001,58.67816,0.5890658942795076,0.5890658942795076,0.5890658942795076,0.5678076879274224,0.5378296455973557,0.5678076879274224,0.5944342974948799,0.5890658942795076,0.5674509514382583
22,cnn,800,50,True,50,glove,glove.6B.50d,1.0022575,64.543396,1.3125886999999998,57.105434,1.1873223999999998,59.561780000000006,0.5955829109341058,0.5955829109341058,0.5955829109341058,0.6496955458462549,0.5276203712998263,0.6496955458462549,0.6257266876203623,0.5955829109341058,0.5724947475729377
23,cnn,800,50,True,50,glove,glove.6B.50d,1.002321,64.54726,1.2971258999999997,57.373200000000004,1.1587708,59.734195,0.5981173062997828,0.5981173062997828,0.5981173062997828,0.5791004818277404,0.5355786708878203,0.5791004818277404,0.5948699549816338,0.5981173062997828,0.5778174283151097
24,cnn,800,50,True,50,glove,glove.6B.50d,1.0115211,64.245147,1.2838136,57.506526,1.1927551,58.62069000000001,0.5868935553946416,0.5868935553946416,0.5868935553946416,0.593027730565333,0.5239179026677234,0.593027730565333,0.6025339453885932,0.5868935553946416,0.5652611607684345
25,cnn,800,50,True,50,glove,glove.6B.50d,1.0014454,64.481246,1.2759882,57.74988,1.1829802,58.73563000000001,0.5872556118754526,0.5872556118754526,0.5872556118754526,0.5603883330042687,0.5315432449897277,0.5603883330042687,0.591930571163294,0.5872556118754526,0.5719248407359633
26,cnn,800,50,True,50,glove,glove.6B.50d,1.005473,64.50187,1.2893895,57.15800999999999,1.1800535,58.699709999999996,0.5868935553946416,0.5868935553946416,0.5868935553946416,0.5657739922525055,0.5305804331245024,0.5657739922525055,0.5907263107675703,0.5868935553946416,0.5670646368183739
27,cnn,800,50,True,50,glove,glove.6B.50d,1.008368,64.47168599999999,1.3034992,57.596135000000004,1.1816741000000002,58.44109000000001,0.5850832729905865,0.5850832729905865,0.5850832729905865,0.5436389512947992,0.5183715877571274,0.5436389512947992,0.575141190908924,0.5850832729905865,0.5546303985269129
28,cnn,400,25,True,50,glove,glove.6B.50d,1.0414412,63.1423,1.2593151000000002,57.924014,1.184346,58.58477,0.5865314989138306,0.5865314989138306,0.5865314989138306,0.5727764308378408,0.5238393343804878,0.5727764308378408,0.5900842672465143,0.5865314989138306,0.5645629060329266
29,cnn,400,25,True,50,glove,glove.6B.50d,1.0351546999999999,63.397056,1.2528616000000001,57.558569999999996,1.1926543,59.274423,0.5926864590876176,0.5926864590876176,0.5926864590876176,0.5573977543509364,0.533055916286588,0.5573977543509364,0.5964078178462829,0.5926864590876176,0.5730540084638482
30,cnn,1700,115,True,50,glove,glove.6B.50d,0.98759425,64.90447999999999,1.3037801000000002,57.36581,1.1710074,59.885055,0.5988414192614048,0.5988414192614048,0.5988414192614048,0.6060170443781678,0.53995790546301,0.6060170443781678,0.6084005048302299,0.5988414192614048,0.5808183804234097
