index,model_name,vocab_size,max_seq_length,use_punct,embedding_dim,embedding_type,embedding_source,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted
0,cnn,5000,25,False,100,deps,deps,0.82532454,0.7469314,0.8973309000000002,0.73580253,0.9619529,0.70224607,0.7043392988477568,0.7043392988477568,0.7043392988477568,0.447174158723945,0.2986548707121787,0.447174158723945,0.6810086717916068,0.7043392988477568,0.672471377233348
1,cnn,5000,25,False,100,deps,deps,0.82514155,0.74690473,0.9417886000000001,0.7333925,0.9645205,0.69907224,0.7011522431968621,0.7011522431968621,0.7011522431968621,0.3932008116306345,0.3084148228087397,0.3932008116306345,0.6666327987962813,0.7011522431968621,0.6637520335666992
2,cnn,5000,25,False,100,deps,deps,0.8237705,0.74770516,0.9131214,0.73664117,0.953867,0.7048991,0.7072811963716598,0.7072811963716598,0.7072811963716598,0.4092485536693227,0.29006200462372683,0.4092485536693227,0.6745040088538515,0.7072811963716598,0.6747467297557965
3,cnn,5000,25,False,100,deps,deps,0.82673687,0.7469372,0.9221292,0.7370799,0.9699013000000001,0.7031086999999999,0.7040941407207649,0.7040941407207649,0.7040941407207649,0.4827439517202309,0.39129019504586704,0.4827439517202309,0.6844654602024881,0.7040941407207649,0.672999383453888
4,cnn,5000,25,False,100,deps,deps,0.8228814,0.74703723,0.91608334,0.73672986,0.97207904,0.7002604,0.7026231919588134,0.7026231919588134,0.7026231919588134,0.4458236951964718,0.31022305223290697,0.4458236951964718,0.6891451744607976,0.7026231919588134,0.6745231634030481
5,cnn,5000,25,False,100,deps,deps,0.82468826,0.7471425,0.90649503,0.73413306,0.9678846999999999,0.7000488,0.7021328757048296,0.7021328757048296,0.7021328757048296,0.4213529317855587,0.33452221860299386,0.4213529317855587,0.6713666013508905,0.7021328757048296,0.6642321958419342
6,cnn,5000,25,False,100,deps,deps,0.82717896,0.7467024,0.9292531999999999,0.7348581,0.96021295,0.6969076,0.6987006619269429,0.6987006619269429,0.6987006619269429,0.4341632409942299,0.33347614336954545,0.4341632409942299,0.6712255654614965,0.6987006619269429,0.6652711594577667
7,cnn,5000,25,False,100,deps,deps,0.8265378000000001,0.7464898,0.91529536,0.7373801999999999,0.95665,0.7009928000000001,0.7033586663397892,0.7033586663397892,0.7033586663397892,0.4246689286121809,0.3261290848196266,0.4246689286121809,0.6730131207721269,0.7033586663397892,0.6695741841521339
8,cnn,5000,25,False,100,deps,deps,0.8252978000000001,0.74717844,0.9149195999999999,0.7369041000000001,0.97965777,0.6976399999999999,0.6994361363079186,0.6994361363079186,0.6994361363079186,0.38869348248562396,0.2662731872055137,0.38869348248562396,0.6706265894034177,0.6994361363079186,0.6642046972140183
9,cnn,5000,25,False,100,deps,deps,0.82912534,0.74552006,0.91407794,0.73431665,0.95640564,0.7049316,0.7070360382446678,0.7070360382446678,0.7070360382446678,0.3995823565837694,0.32587322727309004,0.3995823565837694,0.6782051510886934,0.7070360382446678,0.6779994821626207
10,cnn,5000,25,False,150,deps,deps,0.83801246,0.7435805999999999,0.90273464,0.7375,0.96207523,0.7009603,0.703603824466781,0.703603824466781,0.703603824466781,0.4468205124070046,0.3478257306333105,0.4468205124070046,0.6749111967541465,0.703603824466781,0.6693752138682133
11,cnn,5000,25,False,150,deps,deps,0.83567,0.7441501,0.9191169,0.7337581,0.9780482,0.70102537,0.7031135082127973,0.7031135082127973,0.7031135082127973,0.4655629285302095,0.2931356417696316,0.4655629285302095,0.6754643095936113,0.7031135082127973,0.6712517147997161
12,cnn,5000,25,False,150,deps,deps,0.83970225,0.7424938,0.9204177,0.7347321,0.9675681999999999,0.7024902,0.7045844569747487,0.7045844569747487,0.7045844569747487,0.4086952174808621,0.31035806475384003,0.4086952174808621,0.6712284835571926,0.7045844569747487,0.6751937814641608
13,cnn,5000,25,False,150,deps,deps,0.8381046,0.7446624,0.9051540000000001,0.7330408,0.96564037,0.70782876,0.7102230938955626,0.7102230938955626,0.7102230938955627,0.4385980325286036,0.3259193390868236,0.4385980325286036,0.6737701972733314,0.7102230938955626,0.6782699589370615
14,cnn,5000,25,False,150,deps,deps,0.8311219000000001,0.7457666999999999,0.91525215,0.73520815,0.96280587,0.7091145999999999,0.7109585682765384,0.7109585682765384,0.7109585682765385,0.4778387622966697,0.3421479318870328,0.4778387622966697,0.6857936319124777,0.7109585682765384,0.6800709399251685
15,cnn,5000,25,False,150,deps,deps,0.83846533,0.74381125,0.91796815,0.7349779000000001,0.9734391,0.70810544,0.7102230938955626,0.7102230938955626,0.7102230938955627,0.491844908006454,0.3651478379904245,0.491844908006454,0.6786363877060712,0.7102230938955626,0.6787966076172222
16,cnn,5000,25,False,150,deps,deps,0.8357421999999999,0.7446833,0.9032488999999999,0.7359611999999999,0.97549355,0.7007812,0.7028683500858054,0.7028683500858054,0.7028683500858054,0.4058598016709804,0.3020315593947025,0.4058598016709804,0.6763715456512445,0.7028683500858054,0.6697009778956984
