index,model_name,vocab_size,max_seq_length,embedding_dim,embedding_type,embedding_source,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted
10,cnn,10000,10,50,glove,glove.6B.50d,0.79996485,0.7508435999999999,0.9745161,0.72667414,0.97443444,0.69129235,0.6930620250061289,0.6930620250061289,0.6930620250061289,0.3691527716305281,0.33589075740293817,0.3691527716305281,0.6526422159847644,0.6930620250061289,0.6589023271147294
11,cnn,10000,10,50,glove,glove.6B.50d,0.7989913000000001,0.7498979,0.9594507999999999,0.72825956,0.9515269000000001,0.7023111999999999,0.7038489825937729,0.7038489825937729,0.7038489825937729,0.39967665809439,0.32577066258657883,0.39967665809439,0.6708692543513718,0.7038489825937729,0.6691104367391557
12,cnn,10000,10,50,glove,glove.6B.50d,0.7984998999999999,0.7511028000000001,0.9469059000000001,0.7283841,0.94763553,0.7061849,0.7080166707526354,0.7080166707526354,0.7080166707526354,0.4134422898716825,0.3284449930658659,0.4134422898716825,0.6766592751688129,0.7080166707526354,0.6744920223304748
13,cnn,10000,10,50,glove,glove.6B.50d,0.7983637,0.75059265,0.959619,0.7227237,0.943493,0.7003581,0.7018877175778377,0.7018877175778377,0.7018877175778377,0.4406017340603467,0.34353378089515674,0.4406017340603467,0.6685059788742586,0.7018877175778377,0.6744168255976057
14,cnn,10000,10,50,glove,glove.6B.50d,0.7970373000000001,0.7514904,0.96121776,0.72640187,0.95168436,0.7027995,0.7043392988477568,0.7043392988477568,0.7043392988477568,0.3904159781388026,0.3263488658208009,0.3904159781388026,0.6718685615101836,0.7043392988477568,0.6717471243736387
15,cnn,10000,10,50,glove,glove.6B.50d,0.7994385,0.75015914,0.9572723,0.7285132,0.9592396000000001,0.70499676,0.7065457219906841,0.7065457219906841,0.7065457219906841,0.383577896002924,0.3061302922557813,0.383577896002924,0.6692493985132704,0.7065457219906841,0.6716385072701689
16,cnn,10000,10,50,glove,glove.6B.50d,0.8004518,0.75105345,0.9308890999999999,0.73029625,0.95290613,0.70139974,0.7023780338318215,0.7023780338318215,0.7023780338318215,0.4338311911832374,0.3235672743779203,0.4338311911832374,0.6743306792479022,0.7023780338318215,0.6731235217737062
17,cnn,10000,10,50,glove,glove.6B.50d,0.79748434,0.75146,0.94172055,0.73115975,0.9643464,0.7066732,0.7085069870066193,0.7085069870066193,0.7085069870066192,0.476223972840459,0.3639085819531097,0.476223972840459,0.6811837384299448,0.7085069870066193,0.6771174099233206
18,cnn,10000,10,50,glove,glove.6B.50d,0.7946928000000001,0.7513084,0.9411075000000001,0.7308828,0.94429964,0.70750326,0.7085069870066193,0.7085069870066193,0.7085069870066192,0.3790766388631263,0.3524156785962999,0.3790766388631263,0.6715314028984283,0.7085069870066193,0.6825914501868161
19,cnn,10000,10,50,glove,glove.6B.50d,0.7989139000000001,0.7509094000000001,0.9656368000000001,0.7264703,0.94279146,0.70262045,0.703603824466781,0.703603824466781,0.703603824466781,0.3883867236768222,0.2928244809464275,0.3883867236768222,0.6737513773614323,0.703603824466781,0.6733491868788868
20,cnn,10000,15,50,glove,glove.6B.50d,0.7748033000000001,0.7563109,0.91074437,0.73765403,0.9433759,0.7057292,0.7072811963716598,0.7072811963716598,0.7072811963716598,0.3893117702606935,0.30465927805600823,0.3893117702606935,0.669991854062179,0.7072811963716598,0.6670709735707575
21,cnn,10000,15,50,glove,glove.6B.50d,0.77671444,0.7556675,0.8874863000000002,0.7385518,0.9150065999999999,0.7213542,0.7229713164991419,0.7229713164991419,0.722971316499142,0.40213746114353,0.3336256377127558,0.40213746114353,0.6934772228545608,0.7229713164991419,0.6994300103218496
22,cnn,10000,15,50,glove,glove.6B.50d,0.77434033,0.7565343000000001,0.91588646,0.73764783,0.9169931,0.70921224,0.7102230938955626,0.7102230938955626,0.7102230938955627,0.4862590393628825,0.3588656038958279,0.4862590393628825,0.6764165642126039,0.7102230938955626,0.6740626585497891
23,cnn,10000,15,50,glove,glove.6B.50d,0.7741385000000001,0.7570279000000001,0.8854678,0.7396798000000001,0.9080220999999999,0.7143392,0.7153714145623927,0.7153714145623927,0.7153714145623927,0.4653479484326823,0.37946876333601454,0.4653479484326823,0.6871825719744878,0.7153714145623927,0.6874088539387322
24,cnn,10000,15,50,glove,glove.6B.50d,0.7736886,0.7571329000000001,0.8966451999999999,0.7339666,0.90519154,0.7173014,0.7180681539593038,0.7180681539593038,0.7180681539593038,0.4556248801488437,0.38380226517317423,0.4556248801488437,0.6942029859746539,0.7180681539593038,0.6885533881187881
25,cnn,10000,15,50,glove,glove.6B.50d,0.77506435,0.75607705,0.87908506,0.7461554,0.9457565999999998,0.71451825,0.7161068889433685,0.7161068889433685,0.7161068889433685,0.4918345325671162,0.35156280677599033,0.4918345325671162,0.6853430634364134,0.7161068889433685,0.6835513459767254
