index,model_name,vocab_size,max_seq_length,use_punct,embedding_dim,embedding_type,embedding_source,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted
0,cnn,10000,128,False,50,glove,glove.6B.50d,0.7637783,0.7602553000000001,0.90040314,0.74034727,0.9198253000000001,0.7096029,0.7114488845305222,0.7114488845305222,0.7114488845305222,0.3953626997361523,0.3223339892938846,0.3953626997361523,0.6756731182198524,0.7114488845305222,0.6792733069381084
1,cnn,10000,128,False,50,glove,glove.6B.50d,0.7591205,0.7613394,0.85942584,0.74516743,0.9412691999999999,0.71486,0.7156165726893846,0.7156165726893846,0.7156165726893846,0.4502504698532775,0.3483031569106349,0.4502504698532775,0.6966294954705531,0.7156165726893846,0.6895833311940394
2,cnn,10000,128,False,50,glove,glove.6B.50d,0.7586173,0.76155734,0.8715525,0.7449946999999999,0.9284454,0.71015626,0.7114488845305222,0.7114488845305222,0.7114488845305222,0.43726870775789595,0.3456569534125811,0.43726870775789595,0.6806578009743034,0.7114488845305222,0.6751334256914463
3,cnn,10000,128,False,50,glove,glove.6B.50d,0.7600291,0.7606364000000001,0.86790085,0.74660194,0.9039378,0.71430665,0.7156165726893846,0.7156165726893846,0.7156165726893846,0.4590587451841102,0.3683834601766285,0.4590587451841102,0.6993581370034819,0.7156165726893846,0.6879754159290319
4,cnn,10000,128,False,50,glove,glove.6B.50d,0.7594859,0.7614939000000001,0.886374,0.7450896,0.9117103999999999,0.7162598000000001,0.7175778377053199,0.7175778377053199,0.7175778377053199,0.4213208634202981,0.3416613448800345,0.4213208634202981,0.6867440887100454,0.7175778377053199,0.6861828853619175
5,cnn,10000,128,False,50,glove,glove.6B.50d,0.76244223,0.75937575,0.8650711,0.74814224,0.91558105,0.71266276,0.7134101495464574,0.7134101495464574,0.7134101495464574,0.4806539061352141,0.3497520228107344,0.4806539061352141,0.701310250384092,0.7134101495464574,0.6790253888048892
6,cnn,10000,128,False,50,glove,glove.6B.50d,0.76214045,0.76108044,0.89019936,0.74435055,0.9049579,0.7162598000000001,0.7175778377053199,0.7175778377053199,0.7175778377053199,0.3738380742682068,0.3502195826156393,0.3738380742682068,0.6806373736152659,0.7175778377053199,0.6874053360819793
7,cnn,10000,128,False,50,glove,glove.6B.50d,0.76031816,0.7615050999999999,0.87371564,0.74552685,0.88826764,0.72556967,0.7266486884040206,0.7266486884040206,0.7266486884040205,0.4342126347640314,0.3585522925068581,0.4342126347640314,0.6892683549367694,0.7266486884040206,0.6951950101557802
8,cnn,10000,128,False,50,glove,glove.6B.50d,0.758576,0.7613006999999999,0.8885462,0.74470377,0.8940334999999999,0.7230956999999999,0.7244422652610935,0.7244422652610935,0.7244422652610936,0.4315327187812208,0.33874496202041404,0.4315327187812208,0.6931870257852324,0.7244422652610935,0.6948045085740205
9,cnn,10000,128,False,50,glove,glove.6B.50d,0.7579452,0.7615274999999999,0.8883636,0.7410521,0.93701726,0.7098795999999999,0.7114488845305222,0.7114488845305222,0.7114488845305222,0.4689363687999726,0.32126219418996416,0.4689363687999726,0.6970193455526078,0.7114488845305222,0.6826496521198699
