index,model_name,embedding_type,embedding_dim,vocab_size,max_seq_length,use_punct,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,train_loss_std,train_acc_std,val_loss_std,val_acc_std,test_loss_std,test_acc_std,precision_micro_std,recall_micro_std,f1_micro_std,precision_macro_std,recall_macro_std,f1_macro_std,precision_weighted_std,recall_weighted_std,f1_weighted_std
10,cnn,glove,100,1700,115,True,0.930893311,66.8910302,1.3485913100000002,57.44690740000001,1.16879039,59.187497900000004,0.5922881969587255,0.5922881969587255,0.5922881969587255,0.5718676486676867,0.5336130570546944,0.5718676486676867,0.5961825689909708,0.5922881969587255,0.5725870737505663,0.0038252933824812004,0.10834091403301718,0.016155128411020403,0.45106194743890526,0.02038764351460896,0.6823020635393797,0.006279010034145737,0.006279010034145737,0.006279010034145737,0.020597682112943844,0.009154479895256985,0.020597682112943844,0.012024617977808667,0.006279010034145737,0.007054077941839954
11,cnn,glove,150,1700,115,True,0.934010529,66.7579315,1.34628767,57.705533200000005,1.15981027,59.4066084,0.5944967414916726,0.5944967414916726,0.5944967414916726,0.582225110225428,0.5313734675547415,0.582225110225428,0.5999216878813196,0.5944967414916726,0.5756186608690037,0.005128746601826148,0.18068062035736998,0.017797563694384268,0.17235366020727552,0.023546907645050852,0.5100642999010978,0.0050745344054136405,0.0050745344054136405,0.0050745344054136405,0.027759459111640183,0.0048584471412031266,0.027759459111640183,0.010573212565990692,0.0050745344054136405,0.004135133063942219
12,cnn,glove,200,1700,115,True,0.932938304,66.74129669999999,1.34358362,57.57838840000001,1.16743742,59.257183299999994,0.5928312816799421,0.5928312816799421,0.5928312816799421,0.5692859663008358,0.5315695839846478,0.5692859663008358,0.591730476971075,0.5928312816799421,0.5735030901238454,0.0027484767352246643,0.12744241851653945,0.012897839331005934,0.3404289377601249,0.02120598421629559,0.5715528041930131,0.005612070103216757,0.005612070103216757,0.005612070103216757,0.017322744095974982,0.007508053278293901,0.017322744095974982,0.008766726951260096,0.005612070103216757,0.006988758385664396
13,cnn,glove,250,1700,115,True,0.9370513180000002,66.61609760000002,1.3462815799999999,57.65157959999999,1.1647160699999999,59.53089090000001,0.5955104996379436,0.5955104996379436,0.5955104996379436,0.577880371325291,0.5381154704929538,0.577880371325291,0.6004756080145135,0.5955104996379436,0.5775066261595745,0.003099447735347555,0.1059614000517815,0.01176015251051902,0.2787347269997051,0.013353770799045712,0.44740686344545194,0.004476114162615424,0.004476114162615424,0.004476114162615424,0.011712686945569628,0.004580755717054235,0.011712686945569628,0.0073194038437686265,0.004476114162615424,0.005213919904261856
14,cnn,glove,300,1700,115,True,0.9399062740000002,66.5839187,1.3444416899999998,57.54608040000001,1.16196382,59.30387760000001,0.5933019551049964,0.5933019551049964,0.5933019551049964,0.562738343785289,0.5302325283215088,0.562738343785289,0.5881670661812091,0.5933019551049964,0.5708722141360811,0.002695407836587592,0.13054474579073055,0.014251794629874134,0.32661853843494165,0.015894345785201578,0.2986366843247626,0.0031287583289591587,0.0031287583289591587,0.0031287583289591587,0.01593803308839204,0.005659452581121123,0.01593803308839204,0.010326570991706314,0.0031287583289591587,0.004789115859851439
15,cnn,numberbatch,100,1700,115,True,0.9291436469999999,67.0357629,1.3496996499999998,57.44151420000001,1.16724294,59.13649290000001,0.5914554670528602,0.5914554670528602,0.5914554670528602,0.5640525241932213,0.5320243099892694,0.5640525241932213,0.5915098033560413,0.5914554670528602,0.5732880583902956,0.0033045486221471247,0.12326833346218415,0.004661929327184969,0.1703813440236002,0.012248100615941362,0.4361619584752758,0.00438206351645096,0.00438206351645096,0.00438206351645096,0.006494346649365694,0.004906645551417955,0.006494346649365694,0.005990434394862711,0.00438206351645096,0.004228051771516686
16,cnn,numberbatch,150,1700,115,True,0.92387201,67.2073255,1.3685218899999998,57.331779,1.16650522,59.392239800000006,0.5939536567704563,0.5939536567704563,0.5939536567704563,0.5673977084484283,0.5346334532316379,0.5673977084484283,0.591817318812291,0.5939536567704563,0.5746682380312659,0.00470954078510849,0.15838954551516443,0.00991052825954405,0.22923067670701425,0.02379345088949191,0.6565433363296312,0.006823267935020105,0.006823267935020105,0.006823267935020105,0.008827073920514787,0.007246920455062827,0.008827073920514787,0.006656214463961089,0.006823267935020105,0.005687665173410668
17,cnn,numberbatch,200,1700,115,True,0.923763854,67.1860519,1.3619765000000001,57.5368051,1.16235875,59.3979882,0.5941708906589428,0.5941708906589428,0.5941708906589428,0.5752016839307086,0.533555453093996,0.5752016839307086,0.5950752099018465,0.5941708906589428,0.5735667488050735,0.0043545376039972996,0.1311045003460548,0.008231457331076471,0.20329766578232947,0.010586379414685078,0.573372331629245,0.005982033092295022,0.005982033092295022,0.005982033092295022,0.020426350350988692,0.0052019640768757825,0.020426350350988692,0.012013324408450507,0.005982033092295022,0.006838590706245007
18,cnn,numberbatch,250,1700,115,True,0.928157469,67.05707029999999,1.3623534099999999,57.39241290000001,1.1670260000000001,59.20402220000001,0.5922157856625634,0.5922157856625634,0.5922157856625634,0.563795241389409,0.5311012599273693,0.563795241389409,0.5903978249576534,0.5922157856625634,0.5708029882978395,0.0016187153342041708,0.06498949711222697,0.02172919617521557,0.4198930123208498,0.021913313476920323,0.571868408190946,0.005624643209179859,0.005624643209179859,0.005624643209179859,0.008906549022359897,0.007087550675051553,0.008906549022359897,0.00721985643183674,0.005624643209179859,0.005063142218778573
19,cnn,numberbatch,300,1700,115,True,0.9315204469999999,66.9173401,1.35932831,57.3667021,1.1699613000000002,59.052442000000006,0.5907675597393194,0.5907675597393194,0.5907675597393194,0.5689325554354296,0.5332848464230638,0.5689325554354296,0.5953898823475773,0.5907675597393194,0.5735908090761199,0.003330818598983544,0.11334354390813521,0.010082326985423532,0.2671480446362803,0.017708354682967508,0.7495438670378115,0.007789685361623889,0.007789685361623889,0.007789685361623889,0.01678029362150219,0.010196826607714978,0.01678029362150219,0.01152251697471185,0.007789685361623889,0.007424378528725176
20,cnn,word2vec,100,1700,115,True,0.9274996810000001,67.16941890000001,1.35549242,57.42377760000001,1.1721097100000002,59.16451170000001,0.5918175235336713,0.5918175235336713,0.5918175235336713,0.563219617611441,0.5312504811774595,0.563219617611441,0.5901734308556489,0.5918175235336713,0.5712398413550847,0.004706658758112928,0.16070411603693277,0.01389477974698884,0.26199943127809255,0.015025890203427,0.7316606807494047,0.007020950550111611,0.007020950550111611,0.007020950550111611,0.01514408714050386,0.0088780659222531,0.01514408714050386,0.00961807256139917,0.007020950550111611,0.011821018920130053
21,cnn,word2vec,150,1700,115,True,0.9233610149999999,67.2217119,1.36403193,57.38745909999999,1.1637329899999997,59.433189600000006,0.5950036205648082,0.5950036205648082,0.5950036205648082,0.5680995813963362,0.531647154853481,0.5680995813963362,0.5940641710881032,0.5950036205648082,0.5746725520738949,0.00220828880999772,0.11436521195077286,0.01360612799946732,0.174859745266158,0.01816364720915871,0.40709438749131954,0.0036732826222054976,0.0036732826222054976,0.0036732826222054976,0.015904558970212587,0.006007671843246507,0.015904558970212587,0.009096598282033847,0.0036732826222054976,0.005902339671340906
22,cnn,word2vec,200,1700,115,True,0.9270859090000002,67.0824698,1.3609232699999998,57.4337342,1.1798772899999999,59.2564656,0.5929036929761043,0.5929036929761043,0.5929036929761043,0.5639912987609779,0.5284264265569355,0.5639912987609779,0.5886921603447213,0.5929036929761043,0.5694085128299868,0.005320688629248103,0.16509387050456,0.01396404881536477,0.19261286601932306,0.013977455915028181,0.5183852005552558,0.004724339972166659,0.004724339972166659,0.004724339972166659,0.01736575428571335,0.006561734368256723,0.01736575428571335,0.00896912808367784,0.004724339972166659,0.006879456452891446
23,cnn,word2vec,250,1700,115,True,0.9276233389999999,67.04178669999999,1.3573372400000001,57.64985360000001,1.16650359,59.2607744,0.5932657494569152,0.5932657494569152,0.5932657494569152,0.5636782537520182,0.5295815625431418,0.5636782537520182,0.5891818933009556,0.5932657494569152,0.5718749521404636,0.0029081520601595087,0.175944439521276,0.011027026007063062,0.29094546597914483,0.022276689621338375,0.6645992827959799,0.0063865321905677164,0.0063865321905677164,0.0063865321905677164,0.01753018872555393,0.009300435898020256,0.01753018872555393,0.00843433451468555,0.0063865321905677164,0.006115120145721524
24,cnn,word2vec,300,1700,115,True,0.9325539489999999,66.93267349999999,1.3570201499999999,57.426821399999994,1.17154765,59.07327549999999,0.5910572049239682,0.5910572049239682,0.5910572049239682,0.566087938770486,0.5305104760723315,0.566087938770486,0.5904347914123796,0.5910572049239682,0.5716841492793868,0.004661904973571447,0.17002095611178913,0.015659752178417197,0.28114487840304875,0.016655262549533274,1.0534001810424538,0.010185240774739077,0.010185240774739077,0.010185240774739077,0.020844146553257656,0.006569124995107456,0.020844146553257656,0.013497147088411415,0.010185240774739077,0.010203790588532123
25,dcnn,deps,100,1700,115,True,1.2655937099999999,56.458655199999995,1.33680019,54.2131208,1.1633057299999998,59.269396099999994,0.5931933381607531,0.5931933381607531,0.5931933381607531,0.5527365456646482,0.5245984058082375,0.5527365456646482,0.5895311039000407,0.5931933381607531,0.5709609475285091,0.01799602644681128,0.5272452569834193,0.016996256879838127,0.40809155137454844,0.024612334390167957,0.5402749523534685,0.005258343267104215,0.005258343267104215,0.005258343267104215,0.022497053537518814,0.0071834032517756165,0.022497053537518814,0.011892287409215496,0.005258343267104215,0.00473268695359407
