index,model_name,model_A,model_B,P({a} > {b}),P({a} == {b}),P({b} > {a}),left,within,right
775,dcnn,numberbatch-200,deps-250,0.02186,0.97392,0.00422,0.02186,0.97392,0.00422
776,dcnn,numberbatch-200,deps-300,0.01282,0.98384,0.00334,0.01282,0.98384,0.00334
777,dcnn,numberbatch-200,fasttext-100,0.0,0.00046,0.99954,0.0,0.00046,0.99954
778,dcnn,numberbatch-200,fasttext-150,0.0,0.0,1.0,0.0,0.0,1.0
779,dcnn,numberbatch-200,fasttext-200,0.0,0.0,1.0,0.0,0.0,1.0
780,dcnn,numberbatch-200,fasttext-250,0.0,2e-05,0.99998,0.0,2e-05,0.99998
781,dcnn,numberbatch-200,fasttext-300,0.0,6e-05,0.99994,0.0,6e-05,0.99994
782,dcnn,numberbatch-200,glove-150,0.0,2e-05,0.99998,0.0,2e-05,0.99998
783,dcnn,numberbatch-200,glove-200,0.0,4e-05,0.99996,0.0,4e-05,0.99996
784,dcnn,numberbatch-200,glove-250,0.0,0.0,1.0,0.0,0.0,1.0
785,dcnn,numberbatch-200,glove-300,0.0,0.0,1.0,0.0,0.0,1.0
786,dcnn,numberbatch-200,numberbatch-100,0.9921,0.0079,0.0,0.9921,0.0079,0.0
787,dcnn,numberbatch-200,numberbatch-150,0.75518,0.24482,0.0,0.75518,0.24482,0.0
788,dcnn,numberbatch-200,numberbatch-250,0.0,0.92814,0.07186,0.0,0.92814,0.07186
789,dcnn,numberbatch-200,numberbatch-300,2e-05,0.4833,0.51668,2e-05,0.4833,0.51668
790,dcnn,numberbatch-200,word2vec-100,0.99994,6e-05,0.0,0.99994,6e-05,0.0
791,dcnn,numberbatch-200,word2vec-150,0.96638,0.03362,0.0,0.96638,0.03362,0.0
792,dcnn,numberbatch-200,word2vec-200,0.37928,0.62066,6e-05,0.37928,0.62066,6e-05
793,dcnn,numberbatch-200,word2vec-250,0.27528,0.72472,0.0,0.27528,0.72472,0.0
794,dcnn,numberbatch-200,word2vec-300,0.02352,0.97246,0.00402,0.02352,0.97246,0.00402
795,dcnn,numberbatch-250,deps-100,0.99994,6e-05,0.0,0.99994,6e-05,0.0
796,dcnn,numberbatch-250,deps-150,0.81326,0.18674,0.0,0.81326,0.18674,0.0
797,dcnn,numberbatch-250,deps-200,0.8599,0.1401,0.0,0.8599,0.1401,0.0
798,dcnn,numberbatch-250,deps-250,0.17166,0.82834,0.0,0.17166,0.82834,0.0
799,dcnn,numberbatch-250,deps-300,0.19204,0.80794,2e-05,0.19204,0.80794,2e-05
800,dcnn,numberbatch-250,fasttext-100,0.0,0.00056,0.99944,0.0,0.00056,0.99944
801,dcnn,numberbatch-250,fasttext-150,0.0,4e-05,0.99996,0.0,4e-05,0.99996
802,dcnn,numberbatch-250,fasttext-200,0.0,0.0,1.0,0.0,0.0,1.0
803,dcnn,numberbatch-250,fasttext-250,0.0,0.0,1.0,0.0,0.0,1.0
804,dcnn,numberbatch-250,fasttext-300,0.0,2e-05,0.99998,0.0,2e-05,0.99998
805,dcnn,numberbatch-250,glove-150,0.0,0.00084,0.99916,0.0,0.00084,0.99916
806,dcnn,numberbatch-250,glove-200,0.0,4e-05,0.99996,0.0,4e-05,0.99996
807,dcnn,numberbatch-250,glove-250,0.0,0.0,1.0,0.0,0.0,1.0
808,dcnn,numberbatch-250,glove-300,0.0,2e-05,0.99998,0.0,2e-05,0.99998
809,dcnn,numberbatch-250,numberbatch-100,0.99998,2e-05,0.0,0.99998,2e-05,0.0
810,dcnn,numberbatch-250,numberbatch-150,0.98982,0.01018,0.0,0.98982,0.01018,0.0
811,dcnn,numberbatch-250,numberbatch-300,0.00126,0.957,0.04174,0.00126,0.957,0.04174
812,dcnn,numberbatch-250,word2vec-100,1.0,0.0,0.0,1.0,0.0,0.0
813,dcnn,numberbatch-250,word2vec-150,0.99936,0.00064,0.0,0.99936,0.00064,0.0
814,dcnn,numberbatch-250,word2vec-200,0.99134,0.00866,0.0,0.99134,0.00866,0.0
815,dcnn,numberbatch-250,word2vec-250,0.94218,0.05782,0.0,0.94218,0.05782,0.0
816,dcnn,numberbatch-250,word2vec-300,0.18374,0.81626,0.0,0.18374,0.81626,0.0
817,dcnn,numberbatch-300,deps-150,0.89578,0.1042,2e-05,0.89578,0.1042,2e-05
818,dcnn,numberbatch-300,deps-200,0.95094,0.04906,0.0,0.95094,0.04906,0.0
819,dcnn,numberbatch-300,deps-250,0.75234,0.24764,2e-05,0.75234,0.24764,2e-05
820,dcnn,numberbatch-300,deps-300,0.63208,0.36792,0.0,0.63208,0.36792,0.0
821,dcnn,numberbatch-300,fasttext-100,0.0,0.01584,0.98416,0.0,0.01584,0.98416
822,dcnn,numberbatch-300,fasttext-200,0.0,0.00022,0.99978,0.0,0.00022,0.99978
823,dcnn,numberbatch-300,fasttext-250,0.0,4e-05,0.99996,0.0,4e-05,0.99996
824,dcnn,numberbatch-300,fasttext-300,0.0,0.0001,0.9999,0.0,0.0001,0.9999
825,dcnn,numberbatch-300,glove-150,0.0,0.01632,0.98368,0.0,0.01632,0.98368
826,dcnn,numberbatch-300,glove-200,0.0,0.0101,0.9899,0.0,0.0101,0.9899
827,dcnn,numberbatch-300,numberbatch-100,0.99994,6e-05,0.0,0.99994,6e-05,0.0
828,dcnn,numberbatch-300,word2vec-200,0.99804,0.00196,0.0,0.99804,0.00196,0.0
829,dcnn,numberbatch-300,word2vec-250,0.97406,0.02594,0.0,0.97406,0.02594,0.0
830,dcnn,numberbatch-300,word2vec-300,0.6593,0.3407,0.0,0.6593,0.3407,0.0
831,dcnn,word2vec-100,deps-100,0.0,0.9707,0.0293,0.0,0.9707,0.0293
832,dcnn,word2vec-100,deps-150,0.0,0.02626,0.97374,0.0,0.02626,0.97374
833,dcnn,word2vec-100,deps-200,0.0,0.01268,0.98732,0.0,0.01268,0.98732
834,dcnn,word2vec-100,deps-250,0.0,0.00096,0.99904,0.0,0.00096,0.99904
835,dcnn,word2vec-100,deps-300,0.0,0.0007,0.9993,0.0,0.0007,0.9993
836,dcnn,word2vec-100,fasttext-100,0.0,0.0,1.0,0.0,0.0,1.0
837,dcnn,word2vec-100,fasttext-200,0.0,0.0,1.0,0.0,0.0,1.0
838,dcnn,word2vec-100,fasttext-250,0.0,0.0,1.0,0.0,0.0,1.0
839,dcnn,word2vec-100,fasttext-300,0.0,0.0,1.0,0.0,0.0,1.0
840,dcnn,word2vec-100,glove-150,0.0,0.0,1.0,0.0,0.0,1.0
841,dcnn,word2vec-100,glove-200,0.0,0.0,1.0,0.0,0.0,1.0
842,dcnn,word2vec-100,glove-250,0.0,0.0,1.0,0.0,0.0,1.0
843,dcnn,word2vec-100,glove-300,0.0,0.0,1.0,0.0,0.0,1.0
844,dcnn,word2vec-100,numberbatch-100,0.0,0.78268,0.21732,0.0,0.78268,0.21732
845,dcnn,word2vec-100,numberbatch-150,0.0,0.08746,0.91254,0.0,0.08746,0.91254
846,dcnn,word2vec-100,numberbatch-300,0.0,2e-05,0.99998,0.0,2e-05,0.99998
847,dcnn,word2vec-100,word2vec-150,0.0,0.29248,0.70752,0.0,0.29248,0.70752
848,dcnn,word2vec-100,word2vec-200,0.0,0.0346,0.9654,0.0,0.0346,0.9654
849,dcnn,word2vec-100,word2vec-250,0.0,0.02508,0.97492,0.0,0.02508,0.97492
850,dcnn,word2vec-100,word2vec-300,0.0,0.00354,0.99646,0.0,0.00354,0.99646
851,dcnn,word2vec-150,deps-100,0.25434,0.74504,0.00062,0.25434,0.74504,0.00062
852,dcnn,word2vec-150,deps-150,0.00052,0.5601,0.43938,0.00052,0.5601,0.43938
853,dcnn,word2vec-150,deps-200,2e-05,0.57068,0.4293,2e-05,0.57068,0.4293
854,dcnn,word2vec-150,deps-250,0.0,0.09424,0.90576,0.0,0.09424,0.90576
855,dcnn,word2vec-150,deps-300,0.0,0.16042,0.83958,0.0,0.16042,0.83958
856,dcnn,word2vec-150,fasttext-100,0.0,0.0,1.0,0.0,0.0,1.0
857,dcnn,word2vec-150,fasttext-200,0.0,0.0,1.0,0.0,0.0,1.0
858,dcnn,word2vec-150,fasttext-250,0.0,0.0,1.0,0.0,0.0,1.0
859,dcnn,word2vec-150,fasttext-300,0.0,0.0,1.0,0.0,0.0,1.0
860,dcnn,word2vec-150,glove-150,0.0,0.0,1.0,0.0,0.0,1.0
861,dcnn,word2vec-150,glove-200,0.0,0.0,1.0,0.0,0.0,1.0
862,dcnn,word2vec-150,glove-250,0.0,0.0,1.0,0.0,0.0,1.0
863,dcnn,word2vec-150,glove-300,0.0,0.0,1.0,0.0,0.0,1.0
864,dcnn,word2vec-150,numberbatch-100,0.02488,0.97512,0.0,0.02488,0.97512,0.0
865,dcnn,word2vec-150,numberbatch-300,0.0,0.00048,0.99952,0.0,0.00048,0.99952
866,dcnn,word2vec-150,word2vec-200,0.0,0.88494,0.11506,0.0,0.88494,0.11506
867,dcnn,word2vec-150,word2vec-250,0.0,0.98232,0.01768,0.0,0.98232,0.01768
868,dcnn,word2vec-150,word2vec-300,0.0,0.232,0.768,0.0,0.232,0.768
869,dcnn,word2vec-200,deps-150,0.00358,0.92264,0.07378,0.00358,0.92264,0.07378
870,dcnn,word2vec-200,deps-200,0.00054,0.9855,0.01396,0.00054,0.9855,0.01396
871,dcnn,word2vec-200,deps-250,0.0,0.67356,0.32644,0.0,0.67356,0.32644
872,dcnn,word2vec-200,deps-300,0.0,0.6991,0.3009,0.0,0.6991,0.3009
873,dcnn,word2vec-200,fasttext-100,0.0,0.0,1.0,0.0,0.0,1.0
874,dcnn,word2vec-200,fasttext-200,0.0,0.0,1.0,0.0,0.0,1.0
875,dcnn,word2vec-200,fasttext-250,0.0,2e-05,0.99998,0.0,2e-05,0.99998
876,dcnn,word2vec-200,fasttext-300,0.0,0.0,1.0,0.0,0.0,1.0
877,dcnn,word2vec-200,glove-150,0.0,0.0,1.0,0.0,0.0,1.0
878,dcnn,word2vec-200,glove-200,0.0,0.0,1.0,0.0,0.0,1.0
879,dcnn,word2vec-200,numberbatch-100,0.50226,0.49774,0.0,0.50226,0.49774,0.0
880,dcnn,word2vec-200,word2vec-250,0.00232,0.9907,0.00698,0.00232,0.9907,0.00698
881,dcnn,word2vec-200,word2vec-300,0.0,0.78306,0.21694,0.0,0.78306,0.21694
882,dcnn,word2vec-250,deps-150,0.00918,0.94484,0.04598,0.00918,0.94484,0.04598
883,dcnn,word2vec-250,deps-200,0.00502,0.95338,0.0416,0.00502,0.95338,0.0416
884,dcnn,word2vec-250,deps-250,8e-05,0.63876,0.36116,8e-05,0.63876,0.36116
885,dcnn,word2vec-250,deps-300,0.0,0.7201,0.2799,0.0,0.7201,0.2799
886,dcnn,word2vec-250,fasttext-300,0.0,0.0,1.0,0.0,0.0,1.0
887,dcnn,word2vec-250,glove-150,0.0,0.0,1.0,0.0,0.0,1.0
888,dcnn,word2vec-250,glove-200,0.0,0.0,1.0,0.0,0.0,1.0
889,dcnn,word2vec-300,deps-150,0.2716,0.72574,0.00266,0.2716,0.72574,0.00266
890,dcnn,word2vec-300,deps-200,0.06148,0.93852,0.0,0.06148,0.93852,0.0
891,dcnn,word2vec-300,deps-250,0.01026,0.98596,0.00378,0.01026,0.98596,0.00378
892,dcnn,word2vec-300,deps-300,2e-05,0.99514,0.00484,2e-05,0.99514,0.00484
893,dcnn,word2vec-300,fasttext-100,0.0,6e-05,0.99994,0.0,6e-05,0.99994
894,dcnn,word2vec-300,fasttext-250,0.0,0.0,1.0,0.0,0.0,1.0
895,dcnn,word2vec-300,fasttext-300,0.0,0.0,1.0,0.0,0.0,1.0
896,dcnn,word2vec-300,glove-150,0.0,0.0,1.0,0.0,0.0,1.0
897,dcnn,word2vec-300,glove-200,0.0,0.0,1.0,0.0,0.0,1.0
898,dcnn,word2vec-300,numberbatch-100,0.96516,0.03484,0.0,0.96516,0.03484,0.0
899,dcnn,word2vec-300,word2vec-250,0.26062,0.73844,0.00094,0.26062,0.73844,0.00094
900,rcnn,deps-100,deps-150,0.00184,0.99816,0.0,0.00184,0.99816,0.0
901,rcnn,deps-100,deps-200,0.0108,0.9892,0.0,0.0108,0.9892,0.0
902,rcnn,deps-100,deps-250,0.01116,0.98884,0.0,0.01116,0.98884,0.0
903,rcnn,deps-100,deps-300,0.04,0.96,0.0,0.04,0.96,0.0
904,rcnn,deps-100,fasttext-100,0.30718,0.69282,0.0,0.30718,0.69282,0.0
905,rcnn,deps-100,fasttext-200,0.75732,0.24268,0.0,0.75732,0.24268,0.0
906,rcnn,deps-100,fasttext-250,0.69028,0.30972,0.0,0.69028,0.30972,0.0
907,rcnn,deps-100,fasttext-300,0.48358,0.51642,0.0,0.48358,0.51642,0.0
908,rcnn,deps-100,glove-150,0.9929,0.0071,0.0,0.9929,0.0071,0.0
909,rcnn,deps-100,glove-200,0.99802,0.00198,0.0,0.99802,0.00198,0.0
910,rcnn,deps-100,glove-250,0.99728,0.00272,0.0,0.99728,0.00272,0.0
911,rcnn,deps-100,glove-300,0.95694,0.04306,0.0,0.95694,0.04306,0.0
912,rcnn,deps-100,numberbatch-100,0.02234,0.97766,0.0,0.02234,0.97766,0.0
913,rcnn,deps-100,numberbatch-300,0.04714,0.95286,0.0,0.04714,0.95286,0.0
914,rcnn,deps-100,word2vec-200,0.03582,0.96418,0.0,0.03582,0.96418,0.0
915,rcnn,deps-100,word2vec-250,0.16128,0.83872,0.0,0.16128,0.83872,0.0
916,rcnn,deps-100,word2vec-300,0.65068,0.34932,0.0,0.65068,0.34932,0.0
917,rcnn,deps-150,deps-200,0.00198,0.99802,0.0,0.00198,0.99802,0.0
918,rcnn,deps-150,deps-250,0.00048,0.99934,0.00018,0.00048,0.99934,0.00018
919,rcnn,deps-150,deps-300,0.00048,0.9995,2e-05,0.00048,0.9995,2e-05
920,rcnn,deps-150,glove-150,0.73628,0.26372,0.0,0.73628,0.26372,0.0
921,rcnn,deps-150,glove-200,0.73398,0.26602,0.0,0.73398,0.26602,0.0
922,rcnn,deps-200,deps-250,0.0,0.99998,2e-05,0.0,0.99998,2e-05
923,rcnn,deps-200,deps-300,0.0,1.0,0.0,0.0,1.0,0.0
924,rcnn,deps-200,glove-150,0.7068,0.2932,0.0,0.7068,0.2932,0.0
925,rcnn,deps-200,glove-200,0.72084,0.27916,0.0,0.72084,0.27916,0.0
926,rcnn,deps-300,deps-250,0.0,0.99922,0.00078,0.0,0.99922,0.00078
927,rcnn,deps-300,glove-150,0.71706,0.28294,0.0,0.71706,0.28294,0.0
928,rcnn,fasttext-100,deps-150,0.0,0.97644,0.02356,0.0,0.97644,0.02356
929,rcnn,fasttext-100,deps-200,0.0,0.9944,0.0056,0.0,0.9944,0.0056
930,rcnn,fasttext-100,deps-250,0.0,0.96234,0.03766,0.0,0.96234,0.03766
931,rcnn,fasttext-100,deps-300,0.0,0.99982,0.00018,0.0,0.99982,0.00018
932,rcnn,fasttext-100,fasttext-300,0.00098,0.99878,0.00024,0.00098,0.99878,0.00024
933,rcnn,fasttext-100,glove-150,0.28786,0.71214,0.0,0.28786,0.71214,0.0
934,rcnn,fasttext-100,glove-200,0.16512,0.83488,0.0,0.16512,0.83488,0.0
935,rcnn,fasttext-100,numberbatch-100,0.0,0.99994,6e-05,0.0,0.99994,6e-05
936,rcnn,fasttext-100,word2vec-250,0.0007,0.99674,0.00256,0.0007,0.99674,0.00256
937,rcnn,fasttext-150,deps-100,0.0,0.49034,0.50966,0.0,0.49034,0.50966
938,rcnn,fasttext-150,deps-150,0.0,0.98876,0.01124,0.0,0.98876,0.01124
939,rcnn,fasttext-150,deps-200,0.0,0.99294,0.00706,0.0,0.99294,0.00706
940,rcnn,fasttext-150,deps-250,0.0,0.9185,0.0815,0.0,0.9185,0.0815
941,rcnn,fasttext-150,deps-300,0.0,0.99826,0.00174,0.0,0.99826,0.00174
942,rcnn,fasttext-150,fasttext-100,8e-05,0.99992,0.0,8e-05,0.99992,0.0
943,rcnn,fasttext-150,fasttext-200,0.00646,0.99354,0.0,0.00646,0.99354,0.0
944,rcnn,fasttext-150,fasttext-250,0.00012,0.99986,2e-05,0.00012,0.99986,2e-05
945,rcnn,fasttext-150,fasttext-300,4e-05,0.99972,0.00024,4e-05,0.99972,0.00024
946,rcnn,fasttext-150,glove-150,0.14828,0.85172,0.0,0.14828,0.85172,0.0
947,rcnn,fasttext-150,glove-200,0.01706,0.98294,0.0,0.01706,0.98294,0.0
948,rcnn,fasttext-150,glove-250,0.24416,0.75584,0.0,0.24416,0.75584,0.0
949,rcnn,fasttext-150,glove-300,0.01834,0.98166,0.0,0.01834,0.98166,0.0
950,rcnn,fasttext-150,numberbatch-100,0.0,1.0,0.0,0.0,1.0,0.0
951,rcnn,fasttext-150,numberbatch-150,0.0,0.99976,0.00024,0.0,0.99976,0.00024
952,rcnn,fasttext-150,numberbatch-300,2e-05,0.99998,0.0,2e-05,0.99998,0.0
953,rcnn,fasttext-150,word2vec-100,0.0,0.94478,0.05522,0.0,0.94478,0.05522
954,rcnn,fasttext-150,word2vec-150,0.00014,0.99986,0.0,0.00014,0.99986,0.0
955,rcnn,fasttext-150,word2vec-200,0.0,0.99988,0.00012,0.0,0.99988,0.00012
956,rcnn,fasttext-150,word2vec-250,4e-05,0.99454,0.00542,4e-05,0.99454,0.00542
957,rcnn,fasttext-150,word2vec-300,0.0,1.0,0.0,0.0,1.0,0.0
958,rcnn,fasttext-200,deps-150,0.0,0.85934,0.14066,0.0,0.85934,0.14066
959,rcnn,fasttext-200,deps-200,0.0,0.93112,0.06888,0.0,0.93112,0.06888
960,rcnn,fasttext-200,deps-250,0.0,0.8553,0.1447,0.0,0.8553,0.1447
961,rcnn,fasttext-200,deps-300,0.0,0.99474,0.00526,0.0,0.99474,0.00526
962,rcnn,fasttext-200,fasttext-100,0.0,0.99844,0.00156,0.0,0.99844,0.00156
963,rcnn,fasttext-200,fasttext-250,0.0,0.99948,0.00052,0.0,0.99948,0.00052
964,rcnn,fasttext-200,fasttext-300,2e-05,0.99898,0.001,2e-05,0.99898,0.001
965,rcnn,fasttext-200,glove-150,0.02216,0.97784,0.0,0.02216,0.97784,0.0
966,rcnn,fasttext-200,glove-200,0.03024,0.96976,0.0,0.03024,0.96976,0.0
967,rcnn,fasttext-200,numberbatch-100,0.0,0.9785,0.0215,0.0,0.9785,0.0215
968,rcnn,fasttext-200,word2vec-250,2e-05,0.98282,0.01716,2e-05,0.98282,0.01716
969,rcnn,fasttext-200,word2vec-300,4e-05,0.99996,0.0,4e-05,0.99996,0.0
970,rcnn,fasttext-250,deps-150,0.0,0.98328,0.01672,0.0,0.98328,0.01672
971,rcnn,fasttext-250,deps-200,2e-05,0.8249,0.17508,2e-05,0.8249,0.17508
972,rcnn,fasttext-250,deps-250,0.0,0.77032,0.22968,0.0,0.77032,0.22968
973,rcnn,fasttext-250,deps-300,6e-05,0.956,0.04394,6e-05,0.956,0.04394
974,rcnn,fasttext-250,fasttext-100,0.00018,0.99942,0.0004,0.00018,0.99942,0.0004
975,rcnn,fasttext-250,fasttext-300,0.0,1.0,0.0,0.0,1.0,0.0
976,rcnn,fasttext-250,glove-150,0.0115,0.9885,0.0,0.0115,0.9885,0.0
977,rcnn,fasttext-250,glove-200,0.00098,0.99902,0.0,0.00098,0.99902,0.0
978,rcnn,fasttext-250,numberbatch-100,0.0,0.9967,0.0033,0.0,0.9967,0.0033
979,rcnn,fasttext-250,word2vec-250,0.00022,0.94518,0.0546,0.00022,0.94518,0.0546
980,rcnn,fasttext-300,deps-150,0.0,0.99882,0.00118,0.0,0.99882,0.00118
981,rcnn,fasttext-300,deps-200,2e-05,0.98662,0.01336,2e-05,0.98662,0.01336
982,rcnn,fasttext-300,deps-250,4e-05,0.93194,0.06802,4e-05,0.93194,0.06802
983,rcnn,fasttext-300,deps-300,2e-05,0.98482,0.01516,2e-05,0.98482,0.01516
984,rcnn,fasttext-300,glove-150,0.12034,0.87966,0.0,0.12034,0.87966,0.0
985,rcnn,fasttext-300,glove-200,0.0112,0.9888,0.0,0.0112,0.9888,0.0
986,rcnn,glove-100,deps-100,0.0,0.00136,0.99864,0.0,0.00136,0.99864
987,rcnn,glove-100,deps-150,0.0,0.0223,0.9777,0.0,0.0223,0.9777
988,rcnn,glove-100,deps-200,0.0,0.0566,0.9434,0.0,0.0566,0.9434
989,rcnn,glove-100,deps-250,0.0,0.04144,0.95856,0.0,0.04144,0.95856
990,rcnn,glove-100,deps-300,0.0,0.06362,0.93638,0.0,0.06362,0.93638
991,rcnn,glove-100,fasttext-100,0.0,0.25654,0.74346,0.0,0.25654,0.74346
992,rcnn,glove-100,fasttext-150,0.0,0.3187,0.6813,0.0,0.3187,0.6813
993,rcnn,glove-100,fasttext-200,0.0,0.75534,0.24466,0.0,0.75534,0.24466
994,rcnn,glove-100,fasttext-250,0.0,0.61724,0.38276,0.0,0.61724,0.38276
995,rcnn,glove-100,fasttext-300,0.0,0.48,0.52,0.0,0.48,0.52
996,rcnn,glove-100,glove-150,0.0,0.9998,0.0002,0.0,0.9998,0.0002
997,rcnn,glove-100,glove-200,0.0,0.99988,0.00012,0.0,0.99988,0.00012
998,rcnn,glove-100,glove-250,0.0,0.9998,0.0002,0.0,0.9998,0.0002
999,rcnn,glove-100,glove-300,0.0,0.98772,0.01228,0.0,0.98772,0.01228
1000,rcnn,glove-100,numberbatch-100,0.0,0.08394,0.91606,0.0,0.08394,0.91606
1001,rcnn,glove-100,numberbatch-150,0.0,0.11854,0.88146,0.0,0.11854,0.88146
1002,rcnn,glove-100,numberbatch-200,0.0,0.28004,0.71996,0.0,0.28004,0.71996
1003,rcnn,glove-100,numberbatch-250,0.0,0.01324,0.98676,0.0,0.01324,0.98676
1004,rcnn,glove-100,numberbatch-300,0.0,0.1371,0.8629,0.0,0.1371,0.8629
1005,rcnn,glove-100,word2vec-100,0.0,0.0283,0.9717,0.0,0.0283,0.9717
1006,rcnn,glove-100,word2vec-150,0.0,0.40908,0.59092,0.0,0.40908,0.59092
1007,rcnn,glove-100,word2vec-200,0.0,0.0903,0.9097,0.0,0.0903,0.9097
1008,rcnn,glove-100,word2vec-250,0.0,0.18392,0.81608,0.0,0.18392,0.81608
1009,rcnn,glove-100,word2vec-300,0.0,0.50142,0.49858,0.0,0.50142,0.49858
1010,rcnn,glove-150,deps-250,0.0,0.11234,0.88766,0.0,0.11234,0.88766
1011,rcnn,glove-200,deps-250,0.0,0.2334,0.7666,0.0,0.2334,0.7666
1012,rcnn,glove-200,deps-300,0.0,0.54504,0.45496,0.0,0.54504,0.45496
1013,rcnn,glove-200,glove-150,0.0,1.0,0.0,0.0,1.0,0.0
1014,rcnn,glove-250,deps-150,0.0,0.10602,0.89398,0.0,0.10602,0.89398
1015,rcnn,glove-250,deps-200,2e-05,0.14626,0.85372,2e-05,0.14626,0.85372
1016,rcnn,glove-250,deps-250,2e-05,0.10714,0.89284,2e-05,0.10714,0.89284
1017,rcnn,glove-250,deps-300,0.0,0.1862,0.8138,0.0,0.1862,0.8138
1018,rcnn,glove-250,fasttext-100,0.0,0.44702,0.55298,0.0,0.44702,0.55298
1019,rcnn,glove-250,fasttext-200,4e-05,0.6922,0.30776,4e-05,0.6922,0.30776
1020,rcnn,glove-250,fasttext-250,0.0,0.97418,0.02582,0.0,0.97418,0.02582
1021,rcnn,glove-250,fasttext-300,0.0,0.69912,0.30088,0.0,0.69912,0.30088
1022,rcnn,glove-250,glove-150,4e-05,0.99974,0.00022,4e-05,0.99974,0.00022
1023,rcnn,glove-250,glove-200,0.0,0.99882,0.00118,0.0,0.99882,0.00118
1024,rcnn,glove-250,numberbatch-100,0.0,0.23632,0.76368,0.0,0.23632,0.76368
1025,rcnn,glove-250,numberbatch-300,0.0,0.39068,0.60932,0.0,0.39068,0.60932
1026,rcnn,glove-250,word2vec-200,0.0,0.36066,0.63934,0.0,0.36066,0.63934
1027,rcnn,glove-250,word2vec-250,0.0,0.5014,0.4986,0.0,0.5014,0.4986
1028,rcnn,glove-250,word2vec-300,0.0,0.74082,0.25918,0.0,0.74082,0.25918
1029,rcnn,glove-300,deps-150,0.0,0.65968,0.34032,0.0,0.65968,0.34032
1030,rcnn,glove-300,deps-200,0.0,0.50486,0.49514,0.0,0.50486,0.49514
1031,rcnn,glove-300,deps-250,0.0,0.69854,0.30146,0.0,0.69854,0.30146
1032,rcnn,glove-300,deps-300,0.0,0.74546,0.25454,0.0,0.74546,0.25454
1033,rcnn,glove-300,fasttext-100,0.0,0.9359,0.0641,0.0,0.9359,0.0641
1034,rcnn,glove-300,fasttext-200,0.0,0.98666,0.01334,0.0,0.98666,0.01334
1035,rcnn,glove-300,fasttext-250,0.0,0.9709,0.0291,0.0,0.9709,0.0291
1036,rcnn,glove-300,fasttext-300,0.0,0.84804,0.15196,0.0,0.84804,0.15196
1037,rcnn,glove-300,glove-150,0.00348,0.99602,0.0005,0.00348,0.99602,0.0005
1038,rcnn,glove-300,glove-200,0.0,0.99986,0.00014,0.0,0.99986,0.00014
1039,rcnn,glove-300,glove-250,0.01812,0.98188,0.0,0.01812,0.98188,0.0
1040,rcnn,glove-300,numberbatch-100,0.0,0.75246,0.24754,0.0,0.75246,0.24754
1041,rcnn,glove-300,numberbatch-300,0.0,0.8784,0.1216,0.0,0.8784,0.1216
1042,rcnn,glove-300,word2vec-200,2e-05,0.6689,0.33108,2e-05,0.6689,0.33108
1043,rcnn,glove-300,word2vec-250,0.0,0.837,0.163,0.0,0.837,0.163
1044,rcnn,glove-300,word2vec-300,0.0,0.97954,0.02046,0.0,0.97954,0.02046
1045,rcnn,numberbatch-100,deps-150,0.0,0.99984,0.00016,0.0,0.99984,0.00016
1046,rcnn,numberbatch-100,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
1047,rcnn,numberbatch-100,deps-250,2e-05,0.99958,0.0004,2e-05,0.99958,0.0004
1048,rcnn,numberbatch-100,deps-300,0.0,1.0,0.0,0.0,1.0,0.0
1049,rcnn,numberbatch-100,fasttext-300,0.00348,0.99652,0.0,0.00348,0.99652,0.0
1050,rcnn,numberbatch-100,glove-150,0.57182,0.42818,0.0,0.57182,0.42818,0.0
1051,rcnn,numberbatch-100,glove-200,0.32388,0.67612,0.0,0.32388,0.67612,0.0
1052,rcnn,numberbatch-100,word2vec-250,0.0001,0.9999,0.0,0.0001,0.9999,0.0
1053,rcnn,numberbatch-150,deps-100,0.0,0.98786,0.01214,0.0,0.98786,0.01214
1054,rcnn,numberbatch-150,deps-150,0.0,0.99996,4e-05,0.0,0.99996,4e-05
1055,rcnn,numberbatch-150,deps-200,0.0,1.0,0.0,0.0,1.0,0.0
1056,rcnn,numberbatch-150,deps-250,0.0,0.99964,0.00036,0.0,0.99964,0.00036
1057,rcnn,numberbatch-150,deps-300,0.0,1.0,0.0,0.0,1.0,0.0
1058,rcnn,numberbatch-150,fasttext-100,0.00642,0.99356,2e-05,0.00642,0.99356,2e-05
1059,rcnn,numberbatch-150,fasttext-200,0.00076,0.99924,0.0,0.00076,0.99924,0.0
1060,rcnn,numberbatch-150,fasttext-250,0.00506,0.99492,2e-05,0.00506,0.99492,2e-05
1061,rcnn,numberbatch-150,fasttext-300,0.00302,0.99698,0.0,0.00302,0.99698,0.0
1062,rcnn,numberbatch-150,glove-150,0.60632,0.39368,0.0,0.60632,0.39368,0.0
1063,rcnn,numberbatch-150,glove-200,0.34668,0.65332,0.0,0.34668,0.65332,0.0
1064,rcnn,numberbatch-150,glove-250,0.64768,0.35232,0.0,0.64768,0.35232,0.0
1065,rcnn,numberbatch-150,glove-300,0.21044,0.78956,0.0,0.21044,0.78956,0.0
1066,rcnn,numberbatch-150,numberbatch-100,0.0,1.0,0.0,0.0,1.0,0.0
1067,rcnn,numberbatch-150,numberbatch-300,0.0,1.0,0.0,0.0,1.0,0.0
