index,model_name,vocab_size,max_seq_length,use_punct,embedding_dim,embedding_type,embedding_source,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted
0,cnn,2500,25,True,50,glove,glove.6B.50d,0.8241222,73.877054,0.8060111,74.49169,0.93000734,70.98912,0.7111329082883766,0.7111329082883766,0.7111329082883766,0.4379923750357045,0.3396688432740961,0.4379923750357045,0.6787496428288994,0.7111329082883766,0.6763059903977563
1,cnn,5000,50,True,50,glove,glove.6B.50d,0.8073788000000001,74.55402,0.83369994,74.590415,0.94841427,70.942384,0.7107134101495465,0.7107134101495465,0.7107134101495465,0.43142451110625896,0.3445140124409951,0.43142451110625896,0.6801213343836301,0.7107134101495465,0.6778376990130044
2,cnn,5000,50,True,50,glove,glove.6B.50d,0.8040869,74.60248,0.82316566,74.5232,0.90424013,71.595055,0.7178229958323118,0.7178229958323118,0.7178229958323118,0.4854276020908773,0.3587040839886381,0.4854276020908773,0.6856622693131885,0.7178229958323118,0.6856740067717015
3,cnn,5000,50,True,50,glove,glove.6B.50d,0.8022927,74.6486,0.81205434,75.08355399999999,0.9385129999999999,71.81803599999999,0.7197842608482471,0.7197842608482471,0.7197842608482471,0.44557769680649945,0.3437505312785937,0.44557769680649945,0.6901814605351567,0.7197842608482471,0.6901011549584284
4,cnn,5000,50,True,50,glove,glove.6B.50d,0.80294925,74.60628,0.8126757,74.949825,0.9196924000000001,70.914716,0.7107134101495465,0.7107134101495465,0.7107134101495465,0.3725432093387983,0.3135223271196356,0.3725432093387983,0.6729063428939823,0.7107134101495465,0.6743360232041745
5,cnn,5000,50,True,50,glove,glove.6B.50d,0.8053130000000001,74.57298000000002,0.8156979,74.79859,0.90565616,72.03451,0.7222358421181663,0.7222358421181663,0.7222358421181664,0.4610358078742438,0.33808591713864616,0.4610358078742438,0.6917772538750201,0.7222358421181663,0.6941822437225014
6,cnn,5000,50,True,50,glove,glove.6B.50d,0.80222625,74.693614,0.81871516,74.99603,0.95307845,71.64714,0.7180681539593038,0.7180681539593038,0.7180681539593038,0.430385613252276,0.3205929703855395,0.430385613252276,0.6898123956586693,0.7180681539593038,0.6864698496865159
7,cnn,10000,128,True,50,glove,glove.6B.50d,0.7889983,75.24022500000001,0.85289276,74.21115999999999,0.89832354,72.58138000000001,0.7268938465310125,0.7268938465310125,0.7268938465310125,0.4266276045730941,0.33136255973870865,0.4266276045730941,0.6886344241823387,0.7268938465310125,0.6952823408627579
8,cnn,10000,128,True,50,glove,glove.6B.50d,0.7866927,75.24258999999999,0.8364966,74.637556,0.91840744,71.99544300000001,0.7210100514832066,0.7210100514832066,0.7210100514832066,0.3873825904057288,0.3410509516556829,0.3873825904057288,0.6868358791222506,0.7210100514832066,0.6895710284747851
9,cnn,10000,128,True,50,glove,glove.6B.50d,0.78835994,75.20412,0.8371054,74.55657,0.89771324,71.775717,0.7188036283402794,0.7188036283402794,0.7188036283402796,0.3742672759108801,0.32623185959036816,0.3742672759108801,0.6907647920782355,0.7188036283402794,0.68943125416156
10,cnn,10000,128,True,50,glove,glove.6B.50d,0.78982615,75.259715,0.83393383,75.099885,0.9303749,71.7513,0.7185584702132876,0.7185584702132876,0.7185584702132876,0.3919670096947609,0.32980910060324564,0.3919670096947609,0.6842323242186865,0.7185584702132876,0.6848290560990604
11,cnn,10000,128,True,50,glove,glove.6B.50d,0.7856055000000001,75.318575,0.8421036,74.54234000000001,0.9154585,71.486,0.7156165726893846,0.7156165726893846,0.7156165726893846,0.4769830689462442,0.3576236045683839,0.4769830689462442,0.6975894325710987,0.7156165726893846,0.6883438764227007
12,cnn,10000,128,True,50,glove,glove.6B.50d,0.7885234999999999,75.24065999999999,0.83842623,74.595547,0.9118831000000001,72.43489600000001,0.7254228977690609,0.7254228977690609,0.7254228977690609,0.5080023224316152,0.3711736876725265,0.5080023224316152,0.7073949203306487,0.7254228977690609,0.6975166376265174
13,cnn,10000,128,True,50,glove,glove.6B.50d,0.78902626,75.258523,0.8327553,74.754715,0.92273057,71.336263,0.7143907820544251,0.7143907820544251,0.7143907820544251,0.4395567489563296,0.30600356313473553,0.4395567489563296,0.6878122768664111,0.7143907820544251,0.6864546199544304
14,cnn,10000,128,True,50,glove,glove.6B.50d,0.78544545,75.26552,0.83670294,74.820995,0.9202583000000001,71.21094,0.7134101495464574,0.7134101495464574,0.7134101495464574,0.4369502486582764,0.34276437620948785,0.4369502486582764,0.6869706360203219,0.7134101495464574,0.6832454574529347
15,cnn,10000,128,True,50,glove,glove.6B.50d,0.78611135,75.229096,0.81634384,75.28169,0.91299766,72.211915,0.7234616327531258,0.7234616327531258,0.7234616327531258,0.4966265096881794,0.3522630866074514,0.4966265096881794,0.7025079384222679,0.7234616327531258,0.6953686606484215
16,cnn,5000,50,True,50,glove,glove.6B.50d,0.80400664,74.570686,0.81102836,75.191844,0.91926223,71.7513,0.7185584702132876,0.7185584702132876,0.7185584702132876,0.4538985064079907,0.3786190576379671,0.4538985064079907,0.6880425440917506,0.7185584702132876,0.683559636953852
17,cnn,10000,128,True,50,glove,glove.6B.50d,0.7885459,75.29505999999999,0.8421654000000001,74.60628,0.9140517,71.89128,0.7205197352292229,0.7205197352292229,0.7205197352292229,0.4969505436165208,0.32358364939679035,0.4969505436165208,0.6901630236886115,0.7205197352292229,0.6886157810614496
18,cnn,5000,50,True,50,glove,glove.6B.50d,0.8002441,74.646306,0.80173826,75.07002,0.9150752000000001,71.643883,0.7183133120862957,0.7183133120862957,0.7183133120862957,0.4619805468772963,0.3763584769833991,0.4619805468772963,0.6880443625896194,0.7183133120862957,0.6923098579703933
19,cnn,5000,50,True,50,glove,glove.6B.50d,0.803883,74.59092,0.8215435,74.59088,0.9213786,70.94888999999999,0.7102230938955626,0.7102230938955626,0.7102230938955627,0.4999344899458899,0.3670716532922051,0.4999344899458899,0.6880183437776525,0.7102230938955626,0.6803504990557812
20,cnn,2500,25,True,50,glove,glove.6B.50d,0.82098013,73.98333000000001,0.80461156,74.82753000000001,0.9296795,71.69713000000002,0.7182442373712604,0.7182442373712604,0.7182442373712604,0.4269264478787031,0.2759914749695919,0.4269264478787031,0.6888272978622525,0.7182442373712604,0.6859327375519235
21,cnn,2500,25,True,50,glove,glove.6B.50d,0.8232583,73.906046,0.8045228,74.549335,0.9270419,71.439034,0.7162824914173614,0.7162824914173614,0.7162824914173613,0.4337205836826068,0.3118520722498033,0.4337205836826068,0.6919471407886083,0.7162824914173614,0.6850219373407214
22,cnn,2500,25,True,50,glove,glove.6B.50d,0.8218976,73.91996400000001,0.7891807,75.12206,0.92213726,71.67969,0.7177538008827857,0.7177538008827857,0.7177538008827857,0.4272429499604379,0.31961584522913217,0.4272429499604379,0.6832389068147506,0.7177538008827857,0.685713677425447
23,cnn,2500,25,True,50,glove,glove.6B.50d,0.8229578000000002,73.89309,0.80361015,74.61795,0.9349638000000001,71.379745,0.7150564001961746,0.7150564001961746,0.7150564001961746,0.4816348802761798,0.3795492828521085,0.4816348802761798,0.6909383915941669,0.7150564001961746,0.6820612127610544
24,cnn,2500,25,True,50,glove,glove.6B.50d,0.8226508,73.89812500000001,0.7982619000000001,74.739075,0.9248871,71.26464999999999,0.7135850907307504,0.7135850907307504,0.7135850907307504,0.4867251559314252,0.3409280690086485,0.4867251559314252,0.6812433374835157,0.7135850907307504,0.6835972451019976
25,cnn,2500,25,True,50,glove,glove.6B.50d,0.82100916,73.92459,0.79942477,74.70336999999999,0.91242695,71.46345000000001,0.7165277096615988,0.7165277096615988,0.7165277096615988,0.4133327951365163,0.3082458060594411,0.4133327951365163,0.6809657356338491,0.7165277096615988,0.6838530734126759
26,cnn,2500,25,True,50,glove,glove.6B.50d,0.8191,73.93672,0.7946308000000001,74.94609,0.91768044,72.12960000000001,0.7229033840117705,0.7229033840117705,0.7229033840117705,0.4574757744116762,0.3910702245852921,0.4574757744116762,0.6928379839775578,0.7229033840117705,0.6972195536388192
27,cnn,2500,25,True,50,glove,glove.6B.50d,0.82547295,73.88688,0.80217624,74.90268,0.91602665,71.428573,0.7155468366846494,0.7155468366846494,0.7155468366846494,0.487638148058337,0.3541947587474014,0.487638148058337,0.6987823381641285,0.7155468366846494,0.6832995543668634
28,cnn,2500,25,True,50,glove,glove.6B.50d,0.82160014,73.990464,0.8024838000000001,74.5386,0.9148056,70.81821999999998,0.7094163805787149,0.7094163805787149,0.7094163805787151,0.4567688724553279,0.3842579699918007,0.4567688724553279,0.6817223502411861,0.7094163805787149,0.6731813430361744
29,cnn,5000,50,True,50,glove,glove.6B.50d,0.8040194,74.640334,0.8077219,74.78715,0.949277,70.813805,0.7099779357685707,0.7099779357685707,0.7099779357685707,0.4504147101953622,0.3186320603586809,0.4504147101953622,0.6777808114103155,0.7099779357685707,0.6755986651449197
30,text cnn,5000,50,True,50,glove,glove.6B.50d,0.8126493,73.9383,0.75556576,75.27376,0.85198146,72.361654,0.7246874233880853,0.7246874233880853,0.7246874233880853,0.4416079331732135,0.308155634110389,0.4416079331732135,0.7013561190269991,0.7246874233880853,0.6952304707866738
31,text cnn,5000,50,True,50,glove,glove.6B.50d,0.81213087,74.00864,0.753259,75.24831999999999,0.84833115,73.19173,0.7330227997058103,0.7330227997058103,0.7330227997058104,0.4053630895690576,0.3333680311129402,0.4053630895690576,0.6989492893724694,0.7330227997058103,0.7009220609098543
