index,model_name,vocab_size,max_seq_length,use_punct,embedding_dim,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,train_loss_std,train_acc_std,val_loss_std,val_acc_std,test_loss_std,test_acc_std,precision_micro_std,recall_micro_std,f1_micro_std,precision_macro_std,recall_macro_std,f1_macro_std,precision_weighted_std,recall_weighted_std,f1_weighted_std
10,dcnn,5000,50,True,50,0.8425855069999999,73.2100634,0.7783155250000002,74.6774401,0.8583745909999999,72.21028720000001,0.7235842118166217,0.7235842118166217,0.7235842118166217,0.41330575353918053,0.3258818835082161,0.41330575353918053,0.6913586091399253,0.7235842118166217,0.6929097380422182,0.00211532819430009,0.07668304602597706,0.006288525327989121,0.2437194971366474,0.0041925619048221105,0.4100965506622433,0.0041944414976902225,0.0041944414976902225,0.004194441497690235,0.01698698954698118,0.013493900342715517,0.01698698954698118,0.006976622279787321,0.0041944414976902225,0.006174335459374594
11,dcnn,10000,128,True,50,0.8448787579999999,73.19015429999999,0.781567586,74.6190721,0.8576490049999999,72.3787449,0.7252758028928659,0.7252758028928659,0.7252758028928659,0.44181938975288243,0.3289770960436472,0.44181938975288243,0.6954804596492521,0.7252758028928659,0.6939688797619716,0.002171311956576802,0.06370257382738606,0.004589976594905696,0.2596673313254033,0.007730778288518402,0.4795490714882164,0.004872010213670138,0.004872010213670138,0.004872010213670138,0.029519591666570547,0.00958519254444464,0.029519591666570547,0.009038345599289323,0.004872010213670138,0.00719926741968494
12,gru,2500,25,True,50,0.957540167,72.6233088,0.9033989509999998,74.1394695,0.957492302,71.35846810000001,0.7150318783717509,0.7150318783717509,0.7150318783717509,0.36831652838527396,0.27499633588020156,0.36831652838527396,0.6776355127905889,0.7150318783717509,0.6779175710790529,0.004231763220458251,0.08705430568558628,0.012249682005517511,0.3379640005672046,0.013614240863143418,0.6830526196051323,0.006848036261165293,0.006848036261165293,0.006848036261165302,0.026898223497335113,0.008302154572729932,0.026898223497335113,0.006326970794157383,0.006848036261165293,0.010471106200881085
13,gru,5000,50,True,50,0.9576381130000001,72.7620951,0.898621139,74.370473,0.944690958,71.7517924,0.7191468497180681,0.7191468497180681,0.7191468497180683,0.3760557964879673,0.2824132600554118,0.3760557964879673,0.6819661525892073,0.7191468497180681,0.6839218565783824,0.004166783830784878,0.11063595027280718,0.0065663980616967495,0.16547495348642163,0.013752361709606142,0.4786163978340008,0.00485690912846947,0.00485690912846947,0.004856909128469444,0.031962593867222,0.01042089615998614,0.031962593867222,0.007358308112800787,0.00485690912846947,0.00507446825034575
14,gru,10000,128,True,50,0.95310326,72.8925397,0.9075285660000001,74.29819490000001,0.9475844530000002,71.8772804,0.7203236087276293,0.7203236087276293,0.7203236087276293,0.375669166992069,0.27810618334368986,0.375669166992069,0.6829217946728213,0.7203236087276293,0.6837160703433323,0.0028753366362141916,0.07702795892841222,0.005498680841149699,0.22300755387328025,0.01388732015438072,0.6278653387172207,0.006300134583864996,0.006300134583864996,0.006300134583864983,0.02642280738072639,0.00606871613583457,0.02642280738072639,0.005939821461441635,0.006300134583864996,0.00980586502757347
15,lstm,2500,25,True,50,0.873605062,73.8379575,0.831049704,75.1395861,0.938213226,72.26841440000001,0.7242030407062285,0.7242030407062285,0.7242030407062285,0.37187695835430035,0.2879768321148237,0.37187695835430035,0.6868868639915268,0.7242030407062285,0.690047500225989,0.003422298900456022,0.07784019659283112,0.0051380680743256055,0.1982534113796138,0.012079828338514672,0.34636416403619485,0.0035442308260612856,0.0035442308260612856,0.003544230826061262,0.026345093882618683,0.013568563635043648,0.026345093882618683,0.006208871065004015,0.0035442308260612856,0.005855250363399588
16,lstm,5000,50,True,50,0.865846247,74.1033539,0.8268648480000002,75.27413199999998,0.9275269939999999,72.6901063,0.7282912478548664,0.7282912478548664,0.7282912478548664,0.3884895756401835,0.30828613529617765,0.3884895756401835,0.6911385668068987,0.7282912478548664,0.6958319141795519,0.004084509743604602,0.06877468396380948,0.006662785836264667,0.24085512245377405,0.0197694792055061,0.6227893395890699,0.006157813882500942,0.006157813882500942,0.006157813882500903,0.025709910242129087,0.02230220245483167,0.025709910242129087,0.00551392438917301,0.006157813882500942,0.009364584723764084
17,lstm,10000,128,True,50,0.855412562,74.3311441,0.826953212,75.34823080000001,0.928750041,72.90169350000001,0.7302770286835009,0.7302770286835009,0.7302770286835009,0.3878353523897917,0.3016238623656996,0.3878353523897917,0.6967604342873507,0.7302770286835009,0.6986984718576078,0.010322362866674782,0.2002490914738437,0.00498371136512361,0.14895143043794903,0.019078153289029263,0.49998249621612045,0.005043879806745972,0.005043879806745972,0.005043879806745947,0.021872038142558538,0.012454126919127255,0.021872038142558538,0.006303734367559721,0.005043879806745972,0.006820051396770582
18,rcnn,2500,25,True,50,0.9530711039999998,72.69026640000001,0.8886065999999999,74.2499535,0.9659830230000003,71.52552840000001,0.7167729279058361,0.7167729279058361,0.7167729279058361,0.35534545064844325,0.2658254280542079,0.35534545064844325,0.6790337819507178,0.7167729279058361,0.6791488790216609,0.005980319893658997,0.08309714686932752,0.014292858448472355,0.3752962687351155,0.02019670028582836,0.6057811249060889,0.006088351953420318,0.006088351953420318,0.006088351953420333,0.028193000301871347,0.008555748095842744,0.028193000301871347,0.008509172451599694,0.006088351953420318,0.007829124303171748
19,rcnn,5000,50,True,50,0.9481980089999998,72.9366615,0.8849357509999999,74.3462483,0.953024592,71.62060699999999,0.7177739642069134,0.7177739642069134,0.7177739642069135,0.36803223865537965,0.2758672005603296,0.36803223865537965,0.6810608489707539,0.7177739642069134,0.6794512534786652,0.005476075974867497,0.1115222967813498,0.008857411439388466,0.2652395313992598,0.011053969920856293,0.4947188275841393,0.005058422752676552,0.005058422752676552,0.005058422752676564,0.023657123515891155,0.008209685041285266,0.023657123515891155,0.007918843194997308,0.005058422752676552,0.006990065882015161
