index,model_name,vocab_size,max_seq_length,use_punct,embedding_dim,embedding_type,embedding_source,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted
0,cnn,5000,25,False,100,glove,glove.840B.300d,0.8315386999999999,0.74458593,0.8949493000000001,0.7344147,0.96518254,0.7047201,0.7065457219906841,0.7065457219906841,0.7065457219906841,0.4643715165043085,0.31705372458236325,0.4643715165043085,0.6815112838539331,0.7065457219906841,0.6732949930823406
1,cnn,5000,25,False,100,glove,glove.840B.300d,0.8315450999999999,0.74531305,0.9039048000000001,0.7413384,0.9607989,0.7052409000000001,0.7067908801176759,0.7067908801176759,0.7067908801176759,0.4678950290092054,0.315762776873318,0.4678950290092054,0.6840856914968869,0.7067908801176759,0.6716370314124246
2,cnn,5000,25,False,100,glove,glove.840B.300d,0.82995325,0.74513346,0.9086563,0.73486274,0.956535,0.70273435,0.7048296151017406,0.7048296151017406,0.7048296151017406,0.3814893327260757,0.27228751933396383,0.3814893327260757,0.6705534191254795,0.7048296151017406,0.6720662187634223
3,cnn,5000,25,False,100,glove,glove.840B.300d,0.8278328000000001,0.74589926,0.9101787,0.7332353,0.96284795,0.70154625,0.7033586663397892,0.7033586663397892,0.7033586663397892,0.4004839164982899,0.3250634372255017,0.4004839164982899,0.6657772263143751,0.7033586663397892,0.6731631528348722
4,cnn,5000,25,False,100,glove,glove.840B.300d,0.8280633,0.745387,0.90370214,0.73886764,0.963319,0.7005697,0.7023780338318215,0.7023780338318215,0.7023780338318215,0.43036018119622027,0.3446725772378574,0.43036018119622027,0.6723777570254573,0.7023780338318215,0.6756275373032481
5,cnn,5000,25,False,100,glove,glove.840B.300d,0.8295383,0.74519694,0.9245243000000001,0.73453295,0.9708181,0.7054199000000001,0.7075263544986516,0.7075263544986516,0.7075263544986515,0.4333281448205197,0.3425521966892367,0.4333281448205197,0.6771096868765412,0.7075263544986516,0.6768995977383908
6,cnn,5000,25,False,100,glove,glove.840B.300d,0.83069617,0.7453519000000001,0.89729303,0.7378376,0.9580748,0.70325524,0.7050747732287326,0.7050747732287326,0.7050747732287326,0.3669160777785219,0.2781931374203981,0.3669160777785219,0.6672172656917214,0.7050747732287326,0.6699259853826821
7,cnn,5000,25,False,100,glove,glove.840B.300d,0.8255108,0.7464314000000001,0.9134781999999999,0.73507595,0.9661184000000002,0.7084473000000001,0.7097327776415788,0.7097327776415788,0.7097327776415788,0.4611021020797162,0.3348842076868277,0.4611021020797162,0.6906202387000802,0.7097327776415788,0.6821391820924649
8,cnn,5000,25,False,100,glove,glove.840B.300d,0.831736,0.7442558000000001,0.88261867,0.73870426,0.9493773000000001,0.71057945,0.7124295170384898,0.7124295170384898,0.7124295170384898,0.43160446891543,0.3426890249946989,0.43160446891543,0.6877937500016071,0.7124295170384898,0.6808309640220629
9,cnn,5000,25,False,100,glove,glove.840B.300d,0.8298144000000001,0.7459164,0.90166956,0.73726505,0.96554,0.7059082,0.7080166707526354,0.7080166707526354,0.7080166707526354,0.41500033592250135,0.3021450548645601,0.41500033592250135,0.6735533796663478,0.7080166707526354,0.6740588703923518
10,cnn,5000,25,False,150,glove,glove.840B.300d,0.84052545,0.7428946,0.8963103000000001,0.73610437,0.9686616,0.7017904,0.703603824466781,0.703603824466781,0.703603824466781,0.39299678860698295,0.2953190776939591,0.39299678860698295,0.6691984007534009,0.703603824466781,0.6678036332342113
11,cnn,5000,25,False,150,glove,glove.840B.300d,0.8365068999999999,0.7455022,0.9156245999999999,0.7386156,0.96804714,0.70517576,0.7072811963716598,0.7072811963716598,0.7072811963716598,0.4632272545221823,0.3133184171827009,0.4632272545221823,0.6840689758301004,0.7072811963716598,0.6788537143998736
12,cnn,5000,25,False,150,glove,glove.840B.300d,0.8416393,0.74245864,0.9314509,0.7362211,0.96530735,0.6980306,0.7006619269428782,0.7006619269428782,0.7006619269428782,0.4349002004501323,0.3500132142818226,0.4349002004501323,0.6687814947346599,0.7006619269428782,0.6711200088831955
13,cnn,5000,25,False,150,glove,glove.840B.300d,0.8405995999999999,0.7442963,0.9239777,0.7333970999999999,0.98036027,0.70245767,0.7048296151017406,0.7048296151017406,0.7048296151017406,0.4537064866436906,0.3016045501437573,0.4537064866436906,0.6815159675446052,0.7048296151017406,0.6772999268645093
14,cnn,5000,25,False,150,glove,glove.840B.300d,0.83849895,0.7439195,0.9119219999999999,0.73708147,0.96329683,0.70447594,0.7063005638636921,0.7063005638636921,0.7063005638636921,0.3880507496661265,0.2929771643480731,0.3880507496661265,0.6771933950093423,0.7063005638636921,0.6723797003350578
15,cnn,5000,25,False,150,glove,glove.840B.300d,0.84082454,0.7428914000000001,0.89794683,0.7388458000000001,0.95799065,0.7049316,0.7070360382446678,0.7070360382446678,0.7070360382446678,0.3810831539937115,0.2855403269436312,0.3810831539937115,0.6836899900722788,0.7070360382446678,0.6799620183679301
16,cnn,5000,25,False,150,glove,glove.840B.300d,0.8418198,0.74304616,0.89502096,0.74027884,0.9713876,0.71103513,0.7131649914194655,0.7131649914194655,0.7131649914194655,0.5490019725220892,0.3294622220046889,0.5490019725220892,0.6878735693728144,0.7131649914194655,0.6809877959696807
17,cnn,5000,25,False,150,glove,glove.840B.300d,0.8414938,0.7433662,0.89623857,0.7357823,0.9590298,0.70416665,0.7065457219906841,0.7065457219906841,0.7065457219906841,0.39101384256540384,0.30027639608322343,0.39101384256540384,0.6668398197311908,0.7065457219906841,0.6709317577495834
