'experiment_name','model_name','vocab_size','max_seq_length','use_punct','embedding_dim','embedding_type','embedding_source','train_loss','train_acc','val_loss','val_acc','test_loss','test_acc','precision_micro','recall_micro','f1_micro','precision_macro','recall_macro','f1_macro','precision_weighted','recall_weighted','f1_weighted'
rcnn_random_100_9,rcnn,5000,25,FALSE,100,random,random,1.0910807,0.7010599,1.0258529,0.716564,1.0627083,0.6892741,0.691591076,0.691591076,0.691591076,0.312822719,0.252278436,0.312822719,0.649176132,0.691591076,0.653751788
rcnn_random_100_10,rcnn,5000,25,FALSE,100,random,random,1.0891654,0.69716865,1.0138826,0.715089,1.0944215,0.68826497,0.690855602,0.690855602,0.690855602,0.30981765,0.229185281,0.30981765,0.651374248,0.690855602,0.648649845
lstm_random_100_1,lstm,5000,25,FALSE,100,random,random,0.9522288,0.732215,1.0122483,0.73153627,0.98675877,0.6981283,0.699926453,0.699926453,0.699926453,0.337059173,0.246910178,0.337059173,0.66293704,0.699926453,0.659449283
lstm_random_100_2,lstm,5000,25,FALSE,100,random,random,0.9493573,0.73191637,0.9871929,0.73665047,1.00778,0.70029294,0.702378034,0.702378034,0.702378034,0.319955486,0.249681829,0.319955486,0.665581233,0.702378034,0.660942168
lstm_random_100_3,lstm,5000,25,FALSE,100,random,random,0.95659393,0.72991,1.0061089,0.7310742,0.9993225,0.7000488,0.702132876,0.702132876,0.702132876,0.344884401,0.254929332,0.344884401,0.661514171,0.702132876,0.66530477
lstm_random_100_4,lstm,5000,25,FALSE,100,random,random,0.9469084,0.7317241,0.99287,0.73429173,1.0148196,0.6963867,0.698455504,0.698455504,0.698455504,0.318483988,0.249531237,0.318483988,0.661100802,0.698455504,0.655619784
lstm_random_100_5,lstm,5000,25,FALSE,100,random,random,0.9423723,0.7327273,0.9864393,0.73497945,1.0047518,0.70273435,0.704829615,0.704829615,0.704829615,0.328237597,0.254514318,0.328237597,0.664994104,0.704829615,0.667264319
lstm_random_100_6,lstm,5000,25,FALSE,100,random,random,0.9473365,0.73142785,0.98986757,0.73493433,1.0085843,0.7012695,0.703358666,0.703358666,0.703358666,0.358778,0.264769349,0.358778,0.666636392,0.703358666,0.665127259
lstm_random_100_7,lstm,5000,25,FALSE,100,random,random,0.9454086,0.73172855,0.9799657,0.7341673,1.0314928,0.70447594,0.706300564,0.706300564,0.706300564,0.37147115,0.275455186,0.37147115,0.675120228,0.706300564,0.667983671
lstm_random_100_8,lstm,5000,25,FALSE,100,random,random,0.9573483,0.7295214,0.99979144,0.73115045,1.0024565,0.6976074,0.699681294,0.699681294,0.699681294,0.291317737,0.244580627,0.291317737,0.658926289,0.699681294,0.657950014
lstm_random_100_9,lstm,5000,25,FALSE,100,random,random,0.95001394,0.73125875,0.98135793,0.73621637,0.99736315,0.70444334,0.706545722,0.706545722,0.706545722,0.349742826,0.256223556,0.349742826,0.672383092,0.706545722,0.666091664
lstm_random_100_10,lstm,5000,25,FALSE,100,random,random,0.9468581,0.7320108,0.99959344,0.73287433,1.0354184,0.6988607,0.700661927,0.700661927,0.700661927,0.320952118,0.24205566,0.320952118,0.661927867,0.700661927,0.661229849
gru_random_100_1,gru,5000,25,FALSE,100,random,random,1.1624628,0.69009197,1.0857271,0.7083567,1.0708258,0.68683267,0.689139495,0.689139495,0.689139495,0.335596478,0.245026136,0.335596478,0.647885758,0.689139495,0.64925538
gru_random_100_2,gru,5000,25,FALSE,100,random,random,1.1781995,0.69052184,1.0934536,0.7096729,1.0558015,0.69098306,0.693307183,0.693307183,0.693307183,0.333637426,0.226212893,0.333637426,0.651804124,0.693307183,0.651778215
gru_random_100_3,gru,5000,25,FALSE,100,random,random,1.1771218,0.69036,1.1015499,0.71065474,1.0702343,0.6910156,0.693062025,0.693062025,0.693062025,0.299271724,0.24381589,0.299271724,0.644171448,0.693062025,0.653253898
gru_random_100_4,gru,5000,25,FALSE,100,random,random,1.1888423,0.6873902,1.1225945,0.7056681,1.053448,0.68805337,0.690365286,0.690365286,0.690365286,0.312335207,0.247035373,0.312335207,0.646369156,0.690365286,0.652341611
gru_random_100_5,gru,5000,25,FALSE,100,random,random,1.1855444,0.6891444,1.1020908,0.7073671,1.0438501,0.6875651,0.689874969,0.689874969,0.689874969,0.317953135,0.25864686,0.317953135,0.644198972,0.689874969,0.648987821
gru_random_100_6,gru,5000,25,FALSE,100,random,random,1.1683007,0.6904329,1.1021396,0.70862585,1.0546162,0.6915039,0.693552341,0.693552341,0.693552341,0.31467961,0.25889219,0.31467961,0.645153586,0.693552341,0.656082764
