'experiment_name','model_name','vocab_size','max_seq_length','use_punct','embedding_dim','embedding_type','embedding_source','train_loss','train_acc','val_loss','val_acc','test_loss','test_acc','precision_micro','recall_micro','f1_micro','precision_macro','recall_macro','f1_macro','precision_weighted','recall_weighted','f1_weighted'
cnn_glove_200_7,cnn,10000,128,True,200,glove,glove.840B.300d,0.7907721,0.75397587,0.8407128,0.74774086,0.912039,0.7194336,0.7207648933562147,0.7207648933562147,0.7207648933562146,0.49699284840551894,0.3656869133405986,0.49699284840551894,0.6978471743122188,0.7207648933562147,0.6942387186847532
cnn_glove_200_8,cnn,10000,128,True,200,glove,glove.840B.300d,0.79190934,0.7539305,0.85006493,0.74582946,0.9419557,0.71064454,0.711939200784506,0.711939200784506,0.711939200784506,0.4380407115722594,0.33390780739219367,0.4380407115722594,0.6802800973952899,0.711939200784506,0.6803507179211395
cnn_glove_200_9,cnn,10000,128,True,200,glove,glove.840B.300d,0.796507,0.75266176,0.86342967,0.7412318,0.9146627,0.72578126,0.7271390046580044,0.7271390046580044,0.7271390046580043,0.4704441225697056,0.3396968151123831,0.4704441225697056,0.6933930231313901,0.7271390046580044,0.6944066016603933
cnn_glove_200_10,cnn,10000,128,True,200,glove,glove.840B.300d,0.79307187,0.7531232,0.8503364,0.7441794,0.9316403,0.7123535,0.7136553076734494,0.7136553076734494,0.7136553076734493,0.41263175850668604,0.3338108018510457,0.41263175850668604,0.6746660728919441,0.7136553076734494,0.6788044641981427
cnn_glove_250_1,cnn,10000,128,True,250,glove,glove.840B.300d,0.7990147,0.7520685,0.849978,0.74333227,0.9031321,0.71824545,0.7192939445942633,0.7192939445942633,0.7192939445942634,0.44738127888234247,0.340968918811517,0.44738127888234247,0.6908997484406004,0.7192939445942633,0.6876931368832987
cnn_glove_250_2,cnn,10000,128,True,250,glove,glove.840B.300d,0.7943292,0.7535391,0.84244823,0.743638,0.92355824,0.71472985,0.7165972051973523,0.7165972051973523,0.7165972051973523,0.4301997361315322,0.3145856089263967,0.4301997361315322,0.683605833702325,0.7165972051973523,0.6858922812035073
cnn_glove_250_3,cnn,10000,128,True,250,glove,glove.840B.300d,0.7963106,0.75209713,0.84748036,0.74656695,0.9099923,0.7160482,0.7170875214513361,0.7170875214513361,0.7170875214513361,0.42087009431310707,0.3459138879826746,0.42087009431310707,0.6838783524023317,0.7170875214513361,0.6900003451663617
cnn_glove_250_4,cnn,10000,128,True,250,glove,glove.840B.300d,0.79630643,0.7528738,0.841817,0.74437547,0.9045431,0.7098796,0.7114488845305222,0.7114488845305222,0.7114488845305222,0.4514467213714229,0.3426175580677356,0.4514467213714229,0.6795012670233517,0.7114488845305222,0.6813743533145186
cnn_glove_250_5,cnn,10000,128,True,250,glove,glove.840B.300d,0.7950453,0.7532037,0.85345006,0.74306154,0.9205801,0.7128418,0.7141456239274332,0.7141456239274332,0.7141456239274332,0.45446017716349896,0.35178002197199026,0.45446017716349896,0.6788126069224911,0.7141456239274332,0.6808728567329084
cnn_glove_250_6,cnn,10000,128,True,250,glove,glove.840B.300d,0.79844093,0.7527401,0.85148,0.7453603,0.91925097,0.7157715,0.7170875214513361,0.7170875214513361,0.7170875214513361,0.3895271372600572,0.3028714628281817,0.3895271372600572,0.6804907960417,0.7170875214513361,0.6871179853777296
cnn_glove_250_7,cnn,10000,128,True,250,glove,glove.840B.300d,0.7992372,0.7517373,0.84579766,0.74285847,0.95118874,0.70973307,0.7104682520225546,0.7104682520225546,0.7104682520225546,0.41315895318522483,0.3347325755103119,0.41315895318522483,0.6843834679428997,0.7104682520225546,0.6807762241213821
cnn_glove_250_8,cnn,10000,128,True,250,glove,glove.840B.300d,0.7938602,0.75319695,0.84649056,0.74293315,0.92027116,0.71775717,0.7188036283402794,0.7188036283402794,0.7188036283402796,0.41743614861086176,0.35698938204671055,0.41743614861086176,0.6872455393545741,0.7188036283402794,0.6891400817808043
cnn_glove_250_9,cnn,10000,128,True,250,glove,glove.840B.300d,0.7953405,0.753693,0.8539115,0.7421653,0.9273448,0.71207684,0.7136553076734494,0.7136553076734494,0.7136553076734493,0.4165976147953578,0.34829005978248906,0.4165976147953578,0.6887641345705392,0.7136553076734494,0.6819994977375481
cnn_glove_250_10,cnn,10000,128,True,250,glove,glove.840B.300d,0.7996996,0.75210655,0.84519744,0.7473604,0.91888106,0.7125326,0.7143907820544251,0.7143907820544251,0.7143907820544251,0.474985932039674,0.3315072554211216,0.474985932039674,0.6864448099459552,0.7143907820544251,0.6825986944752727
cnn_glove_300_1,cnn,10000,128,True,300,glove,glove.840B.300d,0.80210793,0.7513568,0.8674889,0.74187124,0.9319625,0.705306,0.7063005638636921,0.7063005638636921,0.7063005638636921,0.47591007395318397,0.3136365672457605,0.47591007395318397,0.6837024489102368,0.7063005638636921,0.6672582627024486
cnn_glove_300_2,cnn,10000,128,True,300,glove,glove.840B.300d,0.80362177,0.75176716,0.85819775,0.7404453,0.8978226,0.72184247,0.7234616327531258,0.7234616327531258,0.7234616327531258,0.4991644115845079,0.32649388073602537,0.4991644115845079,0.7049568794121597,0.7234616327531258,0.6921137127443975
cnn_glove_300_3,cnn,10000,128,True,300,glove,glove.840B.300d,0.80450964,0.7513031,0.83568054,0.7473091,0.9557711,0.71451825,0.7161068889433685,0.7161068889433685,0.7161068889433685,0.4688427990543539,0.3474677021664221,0.4688427990543539,0.6870458351726006,0.7161068889433685,0.6868691228860032
