'experiment_name','model_name','vocab_size','max_seq_length','use_punct','embedding_dim','embedding_type','embedding_source','train_loss','train_acc','val_loss','val_acc','test_loss','test_acc','precision_micro','recall_micro','f1_micro','precision_macro','recall_macro','f1_macro','precision_weighted','recall_weighted','f1_weighted'
text_cnn_glove_100_2,text_cnn,5000,25,False,100,glove,glove.840B.300d,0.75463414,0.7618812,0.79079705,0.75121045,0.893547,0.72373044,0.7259132140230449,0.7259132140230449,0.7259132140230449,0.469404282931757,0.3358325798501497,0.469404282931757,0.701102709286885,0.7259132140230449,0.7012731121665735
text_cnn_glove_100_3,text_cnn,5000,25,False,100,glove,glove.840B.300d,0.7538047,0.7610975,0.7988188,0.7490898,0.8996232,0.7179362,0.7195391027212552,0.7195391027212552,0.7195391027212552,0.4682249343065335,0.33839207177947445,0.4682249343065335,0.6955896471762734,0.7195391027212552,0.6945235841520064
text_cnn_glove_100_4,text_cnn,5000,25,False,100,glove,glove.840B.300d,0.7488085,0.76276964,0.79241514,0.74877083,0.90356106,0.72111005,0.72272615837215,0.72272615837215,0.7227261583721502,0.46170466458605647,0.3611808171554272,0.46170466458605647,0.6947018916101247,0.72272615837215,0.6966294206294179
text_cnn_glove_100_5,text_cnn,5000,25,False,100,glove,glove.840B.300d,0.7517612,0.7623181,0.7939452,0.748928,0.9060849,0.71643883,0.7183133120862957,0.7183133120862957,0.7183133120862957,0.47253104369950283,0.35331036770083296,0.47253104369950283,0.6958296958947089,0.7183133120862957,0.6928772840218954
text_cnn_glove_100_6,text_cnn,5000,25,False,100,glove,glove.840B.300d,0.75252455,0.7624168,0.7970997,0.74604183,0.88699627,0.71695966,0.7185584702132876,0.7185584702132876,0.7185584702132876,0.45976093708041493,0.36258431671653196,0.45976093708041493,0.6917524294715736,0.7185584702132876,0.6948286713351596
text_cnn_glove_100_7,text_cnn,5000,25,False,100,glove,glove.840B.300d,0.75276816,0.76238126,0.80239606,0.7445886,0.91798234,0.71546227,0.717332679578328,0.717332679578328,0.7173326795783281,0.4579575393245855,0.3329334238575541,0.4579575393245855,0.6907645635676288,0.717332679578328,0.6884836931974158
text_cnn_glove_100_8,text_cnn,5000,25,False,100,glove,glove.840B.300d,0.7517161,0.76247376,0.7993111,0.7464775,0.90369374,0.71057945,0.7124295170384898,0.7124295170384898,0.7124295170384898,0.4622792089052527,0.3480142230216946,0.4622792089052527,0.6885544737966005,0.7124295170384898,0.6842768507184178
text_cnn_glove_100_9,text_cnn,5000,25,False,100,glove,glove.840B.300d,0.7555089,0.7604765,0.79675925,0.74769884,0.88906,0.71420896,0.7163520470703604,0.7163520470703604,0.7163520470703604,0.450657855103666,0.34257255015356336,0.450657855103666,0.689956594689447,0.7163520470703604,0.6894966563551108
text_cnn_glove_100_10,text_cnn,5000,25,False,100,glove,glove.840B.300d,0.7555867,0.7613907,0.7930631,0.7464199,0.9194162,0.711556,0.7134101495464574,0.7134101495464574,0.7134101495464574,0.399840917288704,0.32976954171988043,0.399840917288704,0.6850522046683476,0.7134101495464574,0.6864770492413692
dcnn_glove_100_1,dcnn,5000,25,False,100,glove,glove.840B.300d,0.8298527,0.7393019,0.79306436,0.74587065,0.9005477,0.72223306,0.7246874233880853,0.7246874233880853,0.7246874233880853,0.44880925343139283,0.3530246863887402,0.44880925343139283,0.691424314094137,0.7246874233880853,0.6959736412712872
