index,model_name,model_A,model_B,P({a} > {b}),P({a} == {b}),P({b} > {a}),left,within,right
583,lstm,1000,1500,0.00338,0.9891,0.00752,0.00338,0.9891,0.00752
584,lstm,1000,1600,0.07414,0.92484,0.00102,0.07414,0.92484,0.00102
585,lstm,1100,1200,0.0,0.91322,0.08678,0.0,0.91322,0.08678
586,lstm,1100,1300,0.00214,0.95878,0.03908,0.00214,0.95878,0.03908
587,lstm,1100,1400,0.00018,0.99956,0.00026,0.00018,0.99956,0.00026
588,lstm,1100,1500,2e-05,0.83346,0.16652,2e-05,0.83346,0.16652
589,lstm,1100,1600,0.00378,0.90142,0.0948,0.00378,0.90142,0.0948
590,lstm,1200,1300,0.11226,0.88738,0.00036,0.11226,0.88738,0.00036
591,lstm,1200,1400,0.0558,0.94416,4e-05,0.0558,0.94416,4e-05
592,lstm,1200,1500,0.01236,0.96232,0.02532,0.01236,0.96232,0.02532
593,lstm,1200,1600,0.03144,0.94812,0.02044,0.03144,0.94812,0.02044
594,lstm,1300,1400,0.00674,0.99034,0.00292,0.00674,0.99034,0.00292
595,lstm,1300,1500,0.0,0.99466,0.00534,0.0,0.99466,0.00534
596,lstm,1300,1600,0.00352,0.92928,0.0672,0.00352,0.92928,0.0672
597,lstm,1400,1500,0.0,0.90666,0.09334,0.0,0.90666,0.09334
598,lstm,1400,1600,0.00324,0.95962,0.03714,0.00324,0.95962,0.03714
599,lstm,1500,1600,0.03232,0.96058,0.0071,0.03232,0.96058,0.0071
600,gru,100,200,0.0,0.00026,0.99974,0.0,0.00026,0.99974
601,gru,100,300,0.0,6e-05,0.99994,0.0,6e-05,0.99994
602,gru,100,400,0.0,6e-05,0.99994,0.0,6e-05,0.99994
603,gru,100,500,0.0,8e-05,0.99992,0.0,8e-05,0.99992
604,gru,100,600,0.0,0.0,1.0,0.0,0.0,1.0
605,gru,100,700,0.0,8e-05,0.99992,0.0,8e-05,0.99992
606,gru,100,800,0.0,2e-05,0.99998,0.0,2e-05,0.99998
607,gru,100,900,0.0,0.0,1.0,0.0,0.0,1.0
608,gru,100,1000,0.0,2e-05,0.99998,0.0,2e-05,0.99998
609,gru,100,1100,0.0,0.0002,0.9998,0.0,0.0002,0.9998
610,gru,100,1200,0.0,2e-05,0.99998,0.0,2e-05,0.99998
611,gru,100,1300,0.0,8e-05,0.99992,0.0,8e-05,0.99992
612,gru,100,1400,0.0,4e-05,0.99996,0.0,4e-05,0.99996
613,gru,100,1500,0.0,0.0,1.0,0.0,0.0,1.0
614,gru,100,1600,0.0,6e-05,0.99994,0.0,6e-05,0.99994
615,gru,200,300,0.0,0.99978,0.00022,0.0,0.99978,0.00022
616,gru,200,400,0.0,0.99804,0.00196,0.0,0.99804,0.00196
617,gru,200,500,0.0,0.99906,0.00094,0.0,0.99906,0.00094
618,gru,200,600,0.0,0.99706,0.00294,0.0,0.99706,0.00294
619,gru,200,700,0.0,0.96828,0.03172,0.0,0.96828,0.03172
620,gru,200,800,0.0,0.59882,0.40118,0.0,0.59882,0.40118
621,gru,200,900,0.0,0.81476,0.18524,0.0,0.81476,0.18524
622,gru,200,1000,0.0,0.53008,0.46992,0.0,0.53008,0.46992
623,gru,200,1100,0.0,0.98892,0.01108,0.0,0.98892,0.01108
624,gru,200,1200,0.0,0.19092,0.80908,0.0,0.19092,0.80908
625,gru,200,1300,0.0,0.83266,0.16734,0.0,0.83266,0.16734
