index,model_name,vocab_size,max_seq_length,use_punct,embedding_dim,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,train_loss_std,train_acc_std,val_loss_std,val_acc_std,test_loss_std,test_acc_std,precision_micro_std,recall_micro_std,f1_micro_std,precision_macro_std,recall_macro_std,f1_macro_std,precision_weighted_std,recall_weighted_std,f1_weighted_std
37,dcnn,1000,115,True,50,1.1860455600000002,58.88856109999999,1.28318091,55.80957389999999,1.16484534,58.9461191,0.5903330919623462,0.5903330919623462,0.5903330919623462,0.5670323642738051,0.5163710137627932,0.5670323642738051,0.5919484910590312,0.5903330919623462,0.5674736432214298,0.006004918192837121,0.20157533479760545,0.006945973785894488,0.3213039483280751,0.02151686180842057,0.8005547157682419,0.007408654308214941,0.007408654308214941,0.007408654308214941,0.018867592243460345,0.007186439783883583,0.018867592243460345,0.008926122200833322,0.007408654308214941,0.009659661082180323
38,dcnn,900,115,True,50,1.18643291,58.92239550000001,1.28742891,55.810324200000004,1.1641593799999999,58.92744269999999,0.5898262128892107,0.5898262128892107,0.5898262128892107,0.5663658739898817,0.5194154342046299,0.5663658739898817,0.5960491727100596,0.5898262128892107,0.5713694433202556,0.006694752992945795,0.23261661084437127,0.007650000416477816,0.37820773127793356,0.018729378569675534,0.48092284263418184,0.00503838448550039,0.00503838448550039,0.00503838448550039,0.0154273418518888,0.008410085526198204,0.0154273418518888,0.008876044344791053,0.00503838448550039,0.004361729334084357
39,dcnn,800,115,True,50,1.18661511,58.8631405,1.28542914,55.886859,1.16456985,59.1724133,0.5922157856625633,0.5922157856625633,0.5922157856625633,0.5622336153919725,0.5180619445417403,0.5622336153919725,0.5907884698665006,0.5922157856625633,0.5695896258620456,0.005518747775728702,0.20677845432585445,0.005604257546663384,0.2194610527344964,0.01471343293088556,0.5006757013443697,0.005051664687674897,0.005051664687674897,0.005051664687674897,0.01915000923995046,0.006973045561222446,0.01915000923995046,0.01109785428847547,0.005051664687674897,0.00449331481047846
40,dcnn,1600,115,True,50,1.1858563800000002,58.900425899999995,1.2885707,55.755464200000006,1.1660201799999999,58.622126,0.5867487328023172,0.5867487328023172,0.5867487328023172,0.5706423293715397,0.5101243035132893,0.5706423293715397,0.5914712029523008,0.5867487328023172,0.5664960867508207,0.005215858905044589,0.22514531104868946,0.009382837190554024,0.25755236085667194,0.016419999275801813,0.6919268892578159,0.0069164476279718005,0.0069164476279718005,0.0069164476279718005,0.016797696786150645,0.0069055765162177015,0.016797696786150645,0.008803702559929828,0.0069164476279718005,0.004811720029040655
41,dcnn,600,115,True,50,1.18350112,59.0740184,1.28073896,56.07638649999999,1.16404928,59.194684599999995,0.5927588703837798,0.5927588703837798,0.5927588703837798,0.568298511995766,0.5223192854325273,0.568298511995766,0.5963344318536923,0.5927588703837798,0.5719751999715763,0.007965569959910152,0.24514559827453228,0.010046097052332786,0.32134132340973703,0.015954703991599355,0.48407756258985285,0.004802615493350432,0.004802615493350432,0.004802615493350432,0.014579409051849707,0.006427329650466362,0.014579409051849707,0.007971376711786918,0.004802615493350432,0.005200233488976813
42,dcnn,500,115,True,50,1.1899983,58.783454000000006,1.28266136,55.921389999999995,1.1532409700000001,59.239942000000006,0.5929761042722665,0.5929761042722665,0.5929761042722665,0.5707351372322406,0.5178867878694277,0.5707351372322406,0.5938606473844791,0.5929761042722665,0.5713841646772666,0.007816792910423363,0.2625586183629603,0.007997496076925742,0.3584360580686293,0.01286655987037287,0.449704810057296,0.004380733805142423,0.004380733805142423,0.004380733805142423,0.016394787789991712,0.007861847204756158,0.016394787789991712,0.010748298010660904,0.004380733805142423,0.005455135251966223
43,dcnn,400,115,True,50,1.18836472,58.84870099999999,1.28248933,55.944095000000004,1.1628742600000002,58.8067521,0.5884503982621289,0.5884503982621289,0.5884503982621289,0.5748670951651305,0.514981628271627,0.5748670951651305,0.5977403684520434,0.5884503982621289,0.5693040788391037,0.00807144221242054,0.2708138663965837,0.010046589905927729,0.2795502027002983,0.014532617996401534,0.8043512084004221,0.007482597929805487,0.007482597929805487,0.007482597929805487,0.018359150898103027,0.012036615384714419,0.018359150898103027,0.009640467437846242,0.007482597929805487,0.007247693601002392
44,dcnn,300,115,True,50,1.1926500299999998,58.6858286,1.28501249,55.894416899999996,1.16790628,58.759337800000004,0.5880521361332368,0.5880521361332368,0.5880521361332368,0.5795562662797786,0.514345756223993,0.5795562662797786,0.5997237754174903,0.5880521361332368,0.5685700685114885,0.004364276876859346,0.14252503101498357,0.0037054736801566037,0.13346261872686735,0.013066938994934165,0.4004998423086936,0.004137946389635143,0.004137946389635143,0.004137946389635143,0.019117085158145017,0.0047896009884160215,0.019117085158145017,0.01031180004235182,0.004137946389635143,0.003628021495380636
45,dcnn,200,115,True,50,1.2000935499999998,58.4995095,1.28589505,55.7938607,1.15783087,59.0201146,0.5908399710354815,0.5908399710354815,0.5908399710354815,0.5749461787161247,0.5201008690470909,0.5749461787161247,0.5986118062900961,0.5908399710354815,0.5701528142668778,0.006946035538548524,0.25954076181562236,0.007261548110615066,0.22601091793984548,0.013664002957410095,0.44153953702325693,0.004029702908361396,0.004029702908361396,0.004029702908361396,0.012756730174652417,0.0034661127935591307,0.012756730174652417,0.008191133340208928,0.004029702908361396,0.004900807277359731
46,dcnn,100,115,True,50,1.2364102399999999,57.4396373,1.31569992,54.934561699999996,1.1779733300000002,58.3620718,0.5850832729905866,0.5850832729905866,0.5850832729905866,0.552196358589572,0.5100837137213597,0.552196358589572,0.5877619303536179,0.5850832729905866,0.5627952234962807,0.007064522042054011,0.19912747115355994,0.0075074037259228905,0.20433063883163255,0.01703422726454328,0.39055212128011496,0.003936641667945955,0.003936641667945955,0.003936641667945955,0.033961786566992565,0.0071957344032360085,0.033961786566992565,0.015370666541256458,0.003936641667945955,0.005120765948535359
47,dcnn,700,115,True,50,1.19029864,58.76533270000001,1.28628906,55.7557983,1.17532558,58.881464900000005,0.5892831281679942,0.5892831281679942,0.5892831281679942,0.5623503902557635,0.5133959368538579,0.5623503902557635,0.5906824053423108,0.5892831281679942,0.5677261883640656,0.010529004541973051,0.38389651805663816,0.008009065051580335,0.2908215977399369,0.01425192816668839,0.43108761982673255,0.004470904833922783,0.004470904833922783,0.004470904833922783,0.012039270800017321,0.009692435132866477,0.012039270800017321,0.009393377245210532,0.004470904833922783,0.0065149723724378565
