index,model_name,vocab_size,max_seq_length,use_punct,embedding_dim,embedding_type,embedding_source,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted
0,cnn,1700,5,True,50,glove,glove.6B.50d,1.0416616,63.39062,1.3549962,56.419337000000006,1.1799913999999998,58.548849999999995,0.5861694424330196,0.5861694424330196,0.5861694424330196,0.5611155124748716,0.5235770433535297,0.5611155124748716,0.5886720680315269,0.5861694424330196,0.5688101619822392
1,cnn,1700,5,True,50,glove,glove.6B.50d,1.0382366,63.47569000000001,1.3334353,56.388380000000005,1.1932731,58.512930000000004,0.5858073859522085,0.5858073859522085,0.5858073859522085,0.5456910054126589,0.5122583862472687,0.5456910054126589,0.5756858100955602,0.5858073859522085,0.5596502462290451
2,cnn,1700,5,True,50,glove,glove.6B.50d,1.0480387,63.46619999999999,1.3023798,57.189690000000006,1.2374755,58.297414,0.5836350470673425,0.5836350470673425,0.5836350470673425,0.572357968437309,0.5094750677860994,0.572357968437309,0.5923684701336162,0.5836350470673425,0.5695146925475965
3,cnn,1700,5,True,50,glove,glove.6B.50d,1.0392271,63.32379,1.3390950000000001,56.499849999999995,1.1944906000000002,58.83621,0.5890658942795076,0.5890658942795076,0.5890658942795076,0.5337346070375791,0.5190112655237608,0.5337346070375791,0.5702213171895584,0.5890658942795076,0.567347224680056
4,cnn,1700,5,True,50,glove,glove.6B.50d,1.0435733,63.540150000000004,1.3467538000000001,57.04793,1.221929,58.477014000000004,0.5854453294713975,0.5854453294713975,0.5854453294713975,0.5900425045712748,0.510810099269246,0.5900425045712748,0.5958491542386967,0.5854453294713975,0.5630550113543898
5,cnn,1700,5,True,50,glove,glove.6B.50d,1.043424,63.555550000000004,1.3480871,55.947393,1.2122287,57.873560000000005,0.5785662563359885,0.5785662563359885,0.5785662563359885,0.5428111173807033,0.5128248644158168,0.5428111173807033,0.5658780352587652,0.5785662563359885,0.5514621783723159
6,cnn,1700,5,True,50,glove,glove.6B.50d,1.0381055000000001,63.647884,1.3614796,56.734233999999994,1.237098,58.412355000000005,0.5839971035481535,0.5839971035481535,0.5839971035481535,0.5398650191532002,0.5130894247747217,0.5398650191532002,0.5752733479398989,0.5839971035481535,0.5599051166460947
7,cnn,1700,5,True,50,glove,glove.6B.50d,1.0409652,63.635474,1.3500032,56.763405,1.2012317,58.699709999999996,0.5868935553946416,0.5868935553946416,0.5868935553946416,0.5585972038411361,0.5220094646994466,0.5585972038411361,0.5870442254458325,0.5868935553946416,0.5649526254541402
8,cnn,1700,5,True,50,glove,glove.6B.50d,1.0474336,63.546530000000004,1.3484213,56.44899999999999,1.2265395000000001,57.758623,0.5782041998551775,0.5782041998551775,0.5782041998551775,0.5306738356409154,0.5033033888063662,0.5306738356409154,0.5703303851906704,0.5782041998551775,0.5472623194188919
9,cnn,1700,5,True,50,glove,glove.6B.50d,1.042225,63.537776,1.3524495,56.417334,1.2012756000000002,58.04598000000001,0.5811006517016655,0.5811006517016655,0.5811006517016655,0.5739954318931477,0.5356293368653187,0.5739954318931477,0.5854923352221268,0.5811006517016655,0.5596936290342904
10,cnn,1700,10,True,50,glove,glove.6B.50d,1.0131761000000001,64.18828,1.3305774,57.39486,1.1914183999999999,58.692527000000005,0.5876176683562636,0.5876176683562636,0.5876176683562636,0.579680485148384,0.5280207390107564,0.579680485148384,0.5943023609320298,0.5876176683562636,0.5740164429723129
11,cnn,1700,10,True,50,glove,glove.6B.50d,1.0022402,64.597803,1.3375734,56.84501999999999,1.1602583,58.83621,0.5890658942795076,0.5890658942795076,0.5890658942795076,0.5646597433817944,0.5326136808930998,0.5646597433817944,0.5919085517969954,0.5890658942795076,0.5751604085127074
12,cnn,1700,10,True,50,glove,glove.6B.50d,1.0061004,64.417535,1.3068669,57.65844,1.1911047,57.995689999999996,0.5821868211440985,0.5821868211440985,0.5821868211440985,0.5861751602267163,0.5128852788604246,0.5861751602267163,0.592686313924778,0.5821868211440985,0.5517808425834372
13,cnn,1700,10,True,50,glove,glove.6B.50d,1.0064533000000002,64.47914999999999,1.3193438,57.32602,1.2047971000000002,57.98131999999999,0.5796524257784215,0.5796524257784215,0.5796524257784215,0.5659459370962269,0.5308512031312919,0.5659459370962269,0.587972950639709,0.5796524257784215,0.5689407630025832
14,cnn,1700,10,True,50,glove,glove.6B.50d,1.0029235,64.56727,1.3147205,57.45299000000001,1.2150728000000002,59.130746,0.5912382331643736,0.5912382331643736,0.5912382331643736,0.5563022827145392,0.5296805580109102,0.5563022827145392,0.585879827682213,0.5912382331643736,0.5703553354039426
15,cnn,1700,10,True,50,glove,glove.6B.50d,1.0104733,64.492786,1.2934697,57.350736999999995,1.203482,57.2773,0.5749456915278783,0.5749456915278783,0.5749456915278783,0.566221117943743,0.5147184090012988,0.566221117943743,0.5855273062175562,0.5749456915278783,0.5555116812897957
16,cnn,1700,10,True,50,glove,glove.6B.50d,1.0062492,64.44291,1.317428,57.21099000000001,1.2012673999999999,58.096266,0.5800144822592325,0.5800144822592325,0.5800144822592325,0.5599887376845034,0.5187099384163354,0.5599887376845034,0.5768688866181372,0.5800144822592325,0.5543615961999184
17,cnn,1700,10,True,50,glove,glove.6B.50d,1.005347,64.69611499999999,1.3117671,57.34195,1.1869180000000001,59.166664000000004,0.5916002896451846,0.5916002896451846,0.5916002896451846,0.5777375725632292,0.5224324729052957,0.5777375725632292,0.5969881596323183,0.5916002896451846,0.5762900248527
18,cnn,1700,10,True,50,glove,glove.6B.50d,1.0068934,64.36591,1.3287246000000001,57.190715999999995,1.196316,58.65661,0.5872556118754526,0.5872556118754526,0.5872556118754526,0.5704576105277441,0.5297524766506301,0.5704576105277441,0.5942599265116861,0.5872556118754526,0.5716783270778277
19,cnn,1700,10,True,50,glove,glove.6B.50d,1.0180769,64.06156,1.3318021999999998,57.07689500000001,1.1783357,58.369254999999995,0.5843591600289645,0.5843591600289645,0.5843591600289645,0.5479896592079836,0.5174831570413947,0.5479896592079836,0.5795528509446173,0.5843591600289645,0.5615530434152631
