index,model_name,embedding_type,embedding_dim,vocab_size,max_seq_length,use_punct,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,train_loss_std,train_acc_std,val_loss_std,val_acc_std,test_loss_std,test_acc_std,precision_micro_std,recall_micro_std,f1_micro_std,precision_macro_std,recall_macro_std,f1_macro_std,precision_weighted_std,recall_weighted_std,f1_weighted_std
51,dcnn,random,150,10000,128,True,0.8014855840000001,74.1834024,0.7931072779999999,74.23980229999998,0.895436667,71.1855481,0.7136553076734493,0.7136553076734493,0.7136553076734493,0.45115581714976,0.37170084407011306,0.45115581714976,0.6824571407352156,0.7136553076734493,0.6858558667193124,0.0013799211541984536,0.0905907535055979,0.004621802834036396,0.23478400069144065,0.009626472394617561,0.433836153567589,0.0042838416023800565,0.0042838416023800565,0.0042838416023800565,0.022435472554451344,0.01236659255899257,0.022435472554451344,0.005004647420560268,0.0042838416023800565,0.004937671193489688
52,dcnn,random,200,10000,128,True,0.791478222,74.4897114,0.800028337,74.3623042,0.9085046880000001,71.5877296,0.7177494483942143,0.7177494483942143,0.7177494483942143,0.45477573457986703,0.3720858667391794,0.45477573457986703,0.6852466194822808,0.7177494483942143,0.6920677900770406,0.0032457911385765747,0.10650110664130165,0.004567799369426678,0.19107600166647165,0.00958516771505017,0.3868558707305755,0.00399180539079661,0.00399180539079661,0.003991805390796598,0.032381166954246435,0.01854999517521586,0.032381166954246435,0.004975649950400891,0.00399180539079661,0.004973755060583695
53,dcnn,random,250,10000,128,True,0.7813097379999999,74.7483331,0.8000722339999999,74.2581219,0.906365657,71.4256202,0.7157881833782789,0.7157881833782789,0.7157881833782789,0.46485303128270494,0.3655507330029331,0.46485303128270494,0.6870879161104833,0.7157881833782789,0.688586576479491,0.0028417768382662787,0.10418721628177291,0.00581182856277936,0.24078953485124394,0.007368066918744026,0.3506289060853664,0.0034806123083010775,0.0034806123083010775,0.0034806123083010693,0.021759368180704633,0.012994156895366177,0.021759368180704633,0.005591377483072658,0.0034806123083010775,0.003980168709434208
54,dcnn,random,300,10000,128,True,0.7768454109999999,74.952211,0.809286786,74.1847233,0.904741875,71.35514459999999,0.7150527089973033,0.7150527089973033,0.7150527089973033,0.4526822062418224,0.36080625297834357,0.4526822062418224,0.683174416831932,0.7150527089973033,0.6872706947872377,0.001596402838032003,0.12487868994615133,0.004846081466915542,0.19687988057135214,0.011872343489793817,0.3740459026864101,0.003654692945167059,0.003654692945167059,0.003654692945167059,0.026594375244487198,0.02477780945631535,0.026594375244487198,0.005711031331569635,0.003654692945167059,0.004940470705949697
55,dcnn,word2vec,100,10000,128,True,0.8121218970000001,74.5532174,0.809683565,74.4556794,0.910891497,72.256349,0.7240745280706056,0.7240745280706056,0.7240745280706056,0.4130629143781689,0.33752493979524695,0.4130629143781689,0.6913126124682235,0.7240745280706056,0.6980036238499255,0.005102191131079674,0.10216725870540648,0.009293600692234174,0.2603609302910997,0.017892823017496295,0.47697593260060794,0.004803055870157156,0.004803055870157156,0.0048030558701571404,0.02591306641892527,0.016475234876015807,0.02591306641892527,0.0053783901749282275,0.004803055870157156,0.005700920852452195
56,dcnn,word2vec,150,10000,128,True,0.799846797,74.87918649999999,0.81043563,74.48690959999999,0.900355392,72.4550792,0.7259867614611424,0.7259867614611424,0.7259867614611424,0.42012210094180685,0.3426890394134929,0.42012210094180685,0.6961578053840658,0.7259867614611424,0.7005616012527157,0.005258860493127621,0.10976233598932503,0.008838184087742394,0.2696075185030601,0.009369765616314123,0.16277013934025,0.00175668148605595,0.00175668148605595,0.0017566814860559756,0.024663820933834246,0.012050089072263159,0.024663820933834246,0.003211153199051201,0.00175668148605595,0.002415160703790311
57,dcnn,word2vec,200,10000,128,True,0.791080636,75.13984789999999,0.8101092790000001,74.5812632,0.901586233,72.6147474,0.7275067418484922,0.7275067418484922,0.7275067418484922,0.4281294665476036,0.34526905065620145,0.4281294665476036,0.695729082578932,0.7275067418484922,0.7011778676328674,0.0049008804901051715,0.11523318127022168,0.007831356752403115,0.1849968450732781,0.014178518605634089,0.5152321483155168,0.005114157577711811,0.005114157577711811,0.005114157577711806,0.040237934874660215,0.012133562139540942,0.040237934874660215,0.006851574990300062,0.005114157577711811,0.005159251201114393
58,dcnn,word2vec,250,10000,128,True,0.787324626,75.2746507,0.808695016,74.74404770000001,0.896917049,72.37874589999998,0.7252758028928659,0.7252758028928659,0.7252758028928659,0.435664111189985,0.34660786901158047,0.435664111189985,0.6958595159346549,0.7252758028928659,0.7004457071826206,0.003986196266406842,0.12014071601718926,0.004248733637895194,0.15195337369078862,0.018661022947625613,0.5882742446113014,0.005774039189875445,0.005774039189875445,0.005774039189875445,0.015449475282834664,0.009802229645343255,0.015449475282834664,0.007801544086999825,0.005774039189875445,0.004976176358921242
59,dcnn,word2vec,300,10000,128,True,0.7819902960000001,75.36083119999998,0.795002551,75.0066513,0.8878699470000001,72.73649160000001,0.728757048296151,0.728757048296151,0.728757048296151,0.42080268323044906,0.3435681759228551,0.42080268323044906,0.6989147460446898,0.728757048296151,0.7043982479147709,0.004032026741553715,0.08097392666065112,0.0067165532875086385,0.1592303933020378,0.01577765191742916,0.5270480227812256,0.0052226289732593785,0.0052226289732593785,0.005222628973259363,0.031194632679173717,0.011747420573754433,0.031194632679173717,0.005841362527389183,0.0052226289732593785,0.003390911625334184
60,gru,deps,100,10000,128,True,0.9306978129999999,73.44265830000002,0.8865845660000001,74.5048314,0.9469966470000001,71.52539290000001,0.7168178475116451,0.7168178475116451,0.7168178475116451,0.375163561713452,0.2759488999015992,0.375163561713452,0.6834576023092088,0.7168178475116451,0.6791627623490563,0.004833368390004028,0.09056699985712979,0.011297156861720371,0.32497493765731444,0.013991611633846936,0.5443120515075197,0.005348032122152145,0.005348032122152145,0.0053480321221521555,0.025738809090930084,0.011335210276986935,0.025738809090930084,0.011832857192438062,0.005348032122152145,0.006294374398459842
